"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Kingsport,TN,City","Kingsport",1,2,3,35,28,120,29,2021,5,"Kingsport,TN","City",41,177,"Kingsport","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",56522,NA,NA,"","","TN0820200","Kingsport",NA,"South","East South Central","kingsport","TN",54345,"city 50,000 thru 99,999",NA,NA,NA,NA,56522,"Kingsport, TN","City","TN","TN"
"Knox,TN,County","Knox",1,7,2,37,73,228,37,2017,2,"Knox,TN","County",47,338,"Knox","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",304331,NA,NA,"","","TN0470000","Knox",NA,"South","East South Central","knox","TN",309336,"msa-county 100,000+",NA,NA,NA,NA,304331,"Knox, TN","County","TN","TN"
"Knoxville,TN,City","Knoxville",2,6,14,103,78,465,78,2020,5,"Knoxville,TN","City",125,621,"Knoxville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency Aggregated","Provided by Agency",198132,NA,NA,"","","TN0470100","Knoxville",NA,"South","East South Central","knoxville","TN",200457,"city 100,000 thru 249,999",NA,NA,NA,NA,198132,"Knoxville, TN","City","TN","TN"
"Kyle,TX,City","Kyle",0,4,1,6,3,37,2,2023,3,"Kyle,TX","City",11,42,"Kyle","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",63931,NA,NA,"","","TX1050700","Kyle",NA,"South","West South Central","kyle","TX",69069,"city 50,000 thru 99,999",NA,NA,NA,NA,63931,"Kyle, TX","City","TX","TX"
"La Crosse,WI,City","La Crosse",0,7,1,5,35,160,8,2017,10,"La Crosse,WI","City",13,203,"La Crosse","From WI","State UCR","Provided by State UCR Program",50759,NA,NA,"","","WI0320100","La Crosse",NA,"Midwest","East North Central","la crosse","WI",50893,"city 50,000 thru 99,999",NA,NA,NA,NA,50759,"La Crosse, WI","City","WI","WI"
"La Mesa,CA,City","La Mesa",0,6,11,6,16,56,11,2019,2,"La Mesa,CA","City",23,83,"La Mesa","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",60008,NA,NA,"","","CA0370800","La Mesa",NA,"West","Pacific","la mesa","CA",60352,"city 50,000 thru 99,999",NA,NA,NA,NA,60008,"La Mesa, CA","City","CA","CA"
"Lafayette,LA,City","Lafayette",0,7,6,113,47,379,47,2024,5,"Lafayette,LA","City",126,473,"Lafayette","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",121361,NA,NA,"","","LA0280300","Lafayette",NA,"South","West South Central","lafayette","LA",121471,"city 100,000 thru 249,999",NA,NA,NA,NA,121361,"Lafayette, LA","City","LA","LA"
"Lake Charles,LA,City","Lake Charles",0,5,15,41,125,95,16,2017,1,"Lake Charles,LA","City",61,236,"Lake Charles","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",77982,NA,NA,"","","LA0100200","Lake Charles",NA,"South","West South Central","lake charles","LA",77982,"city 50,000 thru 99,999",NA,NA,NA,NA,76393,"Lake Charles, LA","City","LA","LA"
"Lake Havasu City,AZ,City","Lake Havasu City",1,1,0,11,22,59,9,2023,6,"Lake Havasu City,AZ","City",13,90,"Lake Havasu City","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",59720,NA,NA,"","","AZ0080400","Lake Havasu City",NA,"West","Mountain","lake havasu city","AZ",59898,"city 50,000 thru 99,999",NA,NA,NA,NA,59720,"Lake Havasu City, AZ","City","AZ","AZ"
"Lakeville,MN,City","Lakeville",0,3,0,6,3,23,4,2023,3,"Lakeville,MN","City",9,30,"Lakeville","https://cde.state.mn.us/","State UCR","Open Source",76929,NA,NA,"","","MN0191100","Lakeville",NA,"Midwest","West North Central","lakeville","MN",78436,"city 50,000 thru 99,999",NA,NA,NA,NA,76929,"Lakeville, MN","City","MN","MN"
"Lancaster,PA,City","Lancaster",0,8,5,11,9,152,1,2019,2,"Lancaster,PA","City",24,162,"Lancaster","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",57213,NA,NA,"","","PA0360500","Lancaster",NA,"Northeast","Middle Atlantic","lancaster","PA",56890,"city 50,000 thru 99,999",NA,NA,NA,NA,57213,"Lancaster, PA","City","PA","PA"
"Lancaster,SC,County","Lancaster",0,2,2,10,19,57,6,2025,4,"Lancaster,SC","County",14,82,"Lancaster","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",100080,NA,NA,"","","SC0290000","Lancaster",NA,"South","South Atlantic","lancaster","SC",103515,"msa-county 100,000+",NA,NA,NA,NA,100080,"Lancaster, SC","County","SC","SC"
"Laredo,TX,City","Laredo",0,9,14,75,42,222,31,2023,5,"Laredo,TX","City",98,295,"Laredo","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",256542,NA,NA,"","","TX2400100","Laredo",NA,"South","West South Central","laredo","TX",258311,"city 250,000 thru 499,999",NA,NA,NA,NA,256542,"Laredo, TX","City","TX","TX"
"Las Vegas,NV,City","Las Vegas",11,NA,357,395,1248,2461,678,2017,1,"Las Vegas,NV","City",763,4387,"Las Vegas","https://opendata-lvmpd.hub.arcgis.com/","Agency RMS","Open Source",1670226,NA,NA,"","","NV0020100","Las Vegas",NA,"West","Mountain","las vegas metro pd","NV",1716565,"city 1,000,000+",NA,NA,NA,NA,1670226,"Las Vegas, NV","City","NV","NV"
"Lawrence,MA,City","Lawrence",0,0,3,22,4,49,24,2021,7,"Lawrence,MA","City",25,77,"Lawrence","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",87806,NA,NA,"","","MA0051300","Lawrence",NA,"Northeast","New England","lawrence","MA",89600,"city 50,000 thru 99,999",NA,NA,NA,NA,87806,"Lawrence, MA","City","MA","MA"
"Layton,UT,City","Layton",0,2,1,9,8,81,10,2024,8,"Layton,UT","City",12,99,"Layton","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",82887,NA,NA,"","","UT0060300","Layton",NA,"West","Mountain","layton","UT",84017,"city 50,000 thru 99,999",NA,NA,NA,NA,82887,"Layton, UT","City","UT","UT"
"League City,TX,City","League City",2,5,5,3,15,107,7,2023,3,"League City,TX","City",15,129,"League City","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",115791,NA,NA,"","","TX0840800","League City",NA,"South","West South Central","league city","TX",114352,"city 100,000 thru 249,999",NA,NA,NA,NA,115791,"League City, TX","City","TX","TX"
"Leander,TX,City","Leander",0,3,1,0,6,24,3,2025,8,"Leander,TX","City",4,33,"Leander","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",82228,NA,NA,"","","TX2461700","Leander",NA,"South","West South Central","leander","TX",75632,"city 50,000 thru 99,999",NA,NA,NA,NA,82228,"Leander, TX","City","TX","TX"
"Lee's Summit,MO,City","Lee's Summit",0,1,1,8,14,175,23,2024,6,"Lee's Summit,MO","City",10,212,"Lee's Summit","https://showmecrime.mo.gov/","State UCR","Open Source",104402,NA,NA,"","","MO0480800","Lee's Summit",NA,"Midwest","West North Central","lee's summit","MO",102349,"city 100,000 thru 249,999",NA,NA,NA,NA,104402,"Lee's Summit, MO","City","MO","MO"
"Lenexa,KS,City","Lenexa",0,2,1,10,6,47,11,2021,7,"Lenexa,KS","City",13,64,"Lenexa","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58871,NA,NA,"","","KS0461000","Lenexa",NA,"Midwest","West North Central","lenexa","KS",58871,"city 50,000 thru 99,999",NA,NA,NA,NA,59161,"Lenexa, KS","City","KS","KS"
"Lewisville,TX,City","Lewisville",0,4,10,14,23,127,22,2017,11,"Lewisville,TX","City",28,172,"Lewisville","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",133694,NA,NA,"","","TX0610600","Lewisville",NA,"South","West South Central","lewisville","TX",134630,"city 100,000 thru 249,999",NA,NA,NA,NA,133694,"Lewisville, TX","City","TX","TX"
"Lexington,KY,City","Lexington",4,19,51,24,213,712,112,2017,5,"Lexington,KY","City",98,1037,"Lexington","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",323254,NA,NA,"","","KY0340200","Lexington",NA,"South","East South Central","lexington","KY",323254,"city 250,000 thru 499,999",NA,NA,NA,NA,319994,"Lexington, KY","City","KY","KY"
"Lexington,SC,County","Lexington",1,8,8,42,63,267,51,2017,9,"Lexington,SC","County",59,381,"Lexington","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",232613,NA,NA,"","","SC0320000","Lexington",NA,"South","South Atlantic","lexington","SC",236417,"msa-county 100,000+",NA,NA,NA,NA,232613,"Lexington, SC","County","SC","SC"
"Lincoln,CA,City","Lincoln",0,3,0,1,0,27,1,2025,5,"Lincoln,CA","City",4,28,"Lincoln","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",53950,NA,NA,"","","CA0310300","Lincoln",NA,"West","Pacific","lincoln","CA",56152,"city 50,000 thru 99,999",NA,NA,NA,NA,53950,"Lincoln, CA","City","CA","CA"
"Lincoln,NE,City","Lincoln",0,23,10,55,123,582,60,2020,12,"Lincoln,NE","City",88,765,"Lincoln","https://crimestats.ne.gov/public/View/RSReport.aspx?ReportId=1082","State UCR","Open Source",293155,NA,NA,"","","NB0550100","Lincoln",NA,"Midwest","West North Central","lincoln","NE",295808,"city 250,000 thru 499,999",NA,NA,NA,NA,293155,"Lincoln, NE","City","NE","NE"
"Little Elm,TX,City","Little Elm",0,0,0,1,1,13,5,2017,12,"Little Elm,TX","City",1,19,"Little Elm","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",59954,NA,NA,"","","TX0611300","Little Elm",NA,"South","West South Central","little elm","TX",62837,"city 50,000 thru 99,999",NA,NA,NA,NA,59954,"Little Elm, TX","City","TX","TX"
"Little Rock,AR,City","Little Rock",3,14,55,231,173,858,119,2017,1,"Little Rock,AR","City",303,1150,"Little Rock","https://www.littlerock.gov/media/21988/part-i-offenses-by-month.pdf","Agency Aggregated","Open Source",202986,NA,NA,"","","AR0600200","Little Rock",NA,"South","West South Central","little rock","AR",204247,"city 100,000 thru 249,999",NA,NA,NA,NA,202986,"Little Rock, AR","City","AR","AR"
"Livermore,CA,City","Livermore",1,2,4,7,12,110,19,2021,1,"Livermore,CA","City",14,141,"Livermore","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83155,NA,NA,"","","CA0010700","Livermore",NA,"West","Pacific","livermore","CA",81316,"city 50,000 thru 99,999",NA,NA,NA,NA,83155,"Livermore, CA","City","CA","CA"
"Livingston,LA,County","Livingston",0,12,1,30,70,156,22,2022,3,"Livingston,LA","County",43,248,"Livingston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",134038,NA,NA,"","","LA0320000","Livingston",NA,"South","West South Central","livingston","LA",136545,"msa-county 100,000+",NA,NA,NA,NA,134038,"Livingston, LA","County","LA","LA"
"Livingston,MI,County","Livingston",0,2,1,3,6,19,2,2020,2,"Livingston,MI","County",6,27,"Livingston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",129813,NA,NA,"","","MI4714700","Livingston",NA,"Midwest","East North Central","livingston","MI",131955,"msa-county 100,000+",NA,NA,NA,NA,129813,"Livingston, MI","County","MI","MI"
"Livonia,MI,City","Livonia",0,1,3,14,8,111,14,2021,9,"Livonia,MI","City",18,133,"Livonia","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",93042,NA,NA,"","","MI8253800","Livonia",NA,"Midwest","East North Central","livonia","MI",91189,"city 50,000 thru 99,999",NA,NA,NA,NA,93042,"Livonia, MI","City","MI","MI"
"Logan,UT,City","Logan",0,4,0,6,7,31,0,2020,1,"Logan,UT","City",10,38,"Logan","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",55645,NA,NA,"","","UT0030100","Logan",NA,"West","Mountain","logan","UT",56083,"city 50,000 thru 99,999",NA,NA,NA,NA,55645,"Logan, UT","City","UT","UT"
"Long Beach,CA,City","Long Beach",4,10,85,100,257,678,265,2017,1,"Long Beach,CA","City",199,1200,"Long Beach","https://www.longbeach.gov/police/crime-info/crime-statistics/","Agency Aggregated","Open Source",444415,NA,NA,"","","CA0194100","Long Beach",NA,"West","Pacific","long beach","CA",444232,"city 250,000 thru 499,999",NA,NA,NA,NA,444415,"Long Beach, CA","City","CA","CA"
"Longview,TX,City","Longview",2,13,4,18,43,145,17,2017,10,"Longview,TX","City",37,205,"Longview","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",82981,NA,NA,"","","TX0920500","Longview",NA,"South","West South Central","longview","TX",81344,"city 50,000 thru 99,999",NA,NA,NA,NA,82981,"Longview, TX","City","TX","TX"
"Lorain,OH,City","Lorain",0,6,7,25,14,81,9,2021,1,"Lorain,OH","City",38,104,"Lorain","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",65436,NA,NA,"","","OH0470500","Lorain",NA,"Midwest","East North Central","lorain","OH",65374,"city 50,000 thru 99,999",NA,NA,NA,NA,65436,"Lorain, OH","City","OH","OH"
"Los Angeles,CA,City","Los Angeles",30,91,598,1363,966,4394,1558,2025,9,"Los Angeles,CA","City",2082,6918,"Los Angeles","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",3786018,NA,NA,"","","CA0194200","Los Angeles",NA,"West","Pacific","los angeles","CA",3796352,"city 1,000,000+",NA,NA,NA,NA,3786018,"Los Angeles, CA","City","CA","CA"
"Los Angeles,CA,County","Los Angeles",11,34,452,556,1232,3192,1255,2017,1,"Los Angeles,CA","County",1053,5679,"Los Angeles","https://lasd.org/transparency/part1and2crimedata/#part1","Agency Aggregated","Open Source",1008018,NA,NA,"","","CA0190000","Los Angeles",NA,"West","Pacific","los angeles","CA",1110752,"msa-county 100,000+",NA,NA,NA,NA,1008018,"Los Angeles, CA","County","CA","CA"
"Loudoun,VA,County","Loudoun",0,12,4,4,14,162,7,2017,2,"Loudoun,VA","County",20,183,"Loudoun","From VA","State UCR","Provided by State UCR Program",378299,NA,NA,"","","VA0530000","Loudoun",NA,"South","South Atlantic","loudoun","VA",385187,"msa-county 100,000+",NA,NA,NA,NA,378299,"Loudoun, VA","County","VA","VA"
"Louisville,KY,City","Louisville",6,39,112,209,539,1757,382,2017,1,"Louisville,KY","City",366,2678,"Louisville","https://data.louisvilleky.gov/search?tags=lmpd","Agency RMS","Open Source",669468,NA,NA,"","","KY0568000","Louisville",NA,"South","East South Central","louisville metro","KY",676843,"city 500,000 thru 999,999",NA,NA,NA,NA,669468,"Louisville, KY","City","KY","KY"
"Loveland,CO,City","Loveland",0,4,4,6,15,115,13,2021,1,"Loveland,CO","City",14,143,"Loveland","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",78656,NA,NA,"","","CO0350400","Loveland",NA,"West","Mountain","loveland","CO",80374,"city 50,000 thru 99,999",NA,NA,NA,NA,78656,"Loveland, CO","City","CO","CO"
"Lower Merion,PA,City","Lower Merion",0,0,2,0,8,82,8,2018,10,"Lower Merion,PA","City",2,98,"Lower Merion","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",64350,NA,NA,"","","PA0461400","Lower Merion",NA,"Northeast","Middle Atlantic","lower merion township","PA",64290,"city 50,000 thru 99,999",NA,NA,NA,NA,64350,"Lower Merion, PA","City","PA","PA"
"Lower Paxton,PA,City","Lower Paxton",0,3,0,5,8,36,2,2017,4,"Lower Paxton,PA","City",8,46,"Lower Paxton","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",55204,NA,NA,"","","PA0220400","Lower Paxton",NA,"Northeast","Middle Atlantic","lower paxton township","PA",55174,"city 50,000 thru 99,999",NA,NA,NA,NA,55204,"Lower Paxton, PA","City","PA","PA"
"Lubbock,TX,City","Lubbock",1,10,14,100,92,310,24,2025,6,"Lubbock,TX","City",125,426,"Lubbock","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",266960,NA,NA,"","","TX1520200","Lubbock",NA,"South","West South Central","lubbock","TX",269900,"city 250,000 thru 499,999",NA,NA,NA,NA,266960,"Lubbock, TX","City","TX","TX"
"Lynchburg,VA,City","Lynchburg",0,1,2,27,13,94,22,2024,7,"Lynchburg,VA","City",30,129,"Lynchburg","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",79509,NA,NA,"","","VA1140000","Lynchburg",NA,"South","South Atlantic","lynchburg","VA",80339,"city 50,000 thru 99,999",NA,NA,NA,NA,79509,"Lynchburg, VA","City","VA","VA"
"Lynn,MA,City","Lynn",0,4,3,56,16,93,16,2025,7,"Lynn,MA","City",63,125,"Lynn","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",101144,NA,NA,"","","MA0051400","Lynn",NA,"Northeast","New England","lynn","MA",103200,"city 100,000 thru 249,999",NA,NA,NA,NA,101144,"Lynn, MA","City","MA","MA"
"Macomb,MI,County","Macomb",1,8,3,14,15,69,8,2018,7,"Macomb,MI","County",26,92,"Macomb","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",191695,NA,NA,"","","MI5015000","Macomb",NA,"Midwest","East North Central","macomb","MI",200960,"msa-county 100,000+",NA,NA,NA,NA,191695,"Macomb, MI","County","MI","MI"
"Madera,CA,City","Madera",0,4,0,20,17,42,14,2021,4,"Madera,CA","City",24,73,"Madera","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",68607,NA,NA,"","","CA0200200","Madera",NA,"West","Pacific","madera","CA",68607,"city 50,000 thru 99,999",NA,NA,NA,NA,68862,"Madera, CA","City","CA","CA"
"Madison,WI,City","Madison",0,12,22,55,80,456,39,2017,10,"Madison,WI","City",89,575,"Madison","From WI","State UCR","Provided by State UCR Program",274234,NA,NA,"","","WI0130100","Madison",NA,"Midwest","East North Central","madison","WI",282045,"city 250,000 thru 499,999",NA,NA,NA,NA,274234,"Madison, WI","City","WI","WI"
"Malden,MA,City","Malden",0,1,2,10,3,68,11,2025,1,"Malden,MA","City",13,82,"Malden","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",64291,NA,NA,"","","MA0092700","Malden",NA,"Northeast","New England","malden","MA",66046,"city 50,000 thru 99,999",NA,NA,NA,NA,64291,"Malden, MA","City","MA","MA"
"Manchester,NH,City","Manchester",0,9,16,39,45,157,12,2017,1,"Manchester,NH","City",64,214,"Manchester","https://www.manchesternh.gov/Departments/Police/Administrative-Division/Crime-Analysis/Interactive-Data-Dashboards","Agency Aggregated","Open Source",114963,NA,NA,"","","NH0063400","Manchester",NA,"Northeast","New England","manchester","NH",115464,"city 100,000 thru 249,999",NA,NA,NA,NA,114963,"Manchester, NH","City","NH","NH"
"Mansfield,TX,City","Mansfield",0,0,1,3,12,74,9,2023,5,"Mansfield,TX","City",4,95,"Mansfield","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",78788,NA,NA,"","","TX2202000","Mansfield",NA,"South","West South Central","mansfield","TX",74436,"city 50,000 thru 99,999",NA,NA,NA,NA,78788,"Mansfield, TX","City","TX","TX"
"Manteca,CA,City","Manteca",1,0,8,3,26,149,31,2017,1,"Manteca,CA","City",12,206,"Manteca","https://www.manteca.gov/departments/police-department/crime-information","Agency Aggregated","Open Source",88518,NA,NA,"","","CA0390300","Manteca",NA,"West","Pacific","manteca","CA",93538,"city 50,000 thru 99,999",NA,NA,NA,NA,88518,"Manteca, CA","City","CA","CA"
"Maple Grove,MN,City","Maple Grove",0,2,0,2,2,52,3,2018,3,"Maple Grove,MN","City",4,57,"Maple Grove","https://cde.state.mn.us/","State UCR","Open Source",70729,NA,NA,"","","MN0272700","Maple Grove",NA,"Midwest","West North Central","maple grove","MN",71622,"city 50,000 thru 99,999",NA,NA,NA,NA,70729,"Maple Grove, MN","City","MN","MN"
"McAllen,TX,City","McAllen",0,6,2,12,14,191,6,2022,2,"McAllen,TX","City",20,211,"McAllen","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145684,NA,NA,"","","TX1080800","McAllen",NA,"South","West South Central","mcallen","TX",148017,"city 100,000 thru 249,999",NA,NA,NA,NA,145684,"McAllen, TX","City","TX","TX"
"Mckinney,TX,City","Mckinney",0,2,3,16,20,115,9,2025,3,"Mckinney,TX","City",21,144,"Mckinney","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",212716,NA,NA,"","","TX0430500","Mckinney",NA,"South","West South Central","mckinney","TX",219132,"city 100,000 thru 249,999",NA,NA,NA,NA,212716,"Mckinney, TX","City","TX","TX"
"Medford,MA,City","Medford",0,0,2,8,7,43,4,2019,1,"Medford,MA","City",10,54,"Medford","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",68280,NA,NA,"","","MA0093000","Medford",NA,"Northeast","New England","medford","MA",59601,"city 50,000 thru 99,999",NA,NA,NA,NA,68280,"Medford, MA","City","MA","MA"
"Merced,CA,City","Merced",1,3,9,40,33,143,34,2020,5,"Merced,CA","City",53,210,"Merced","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",94125,NA,NA,"","","CA0240600","Merced",NA,"West","Pacific","merced","CA",96077,"city 50,000 thru 99,999",NA,NA,NA,NA,94125,"Merced, CA","City","CA","CA"
"Meridian,ID,City","Meridian",0,2,2,11,3,62,11,2017,4,"Meridian,ID","City",15,76,"Meridian","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",135239,NA,NA,"","","ID0010300","Meridian",NA,"West","Mountain","meridian","ID",140353,"city 100,000 thru 249,999",NA,NA,NA,NA,135239,"Meridian, ID","City","ID","ID"
"Mesa,AZ,City","Mesa",3,29,17,119,95,606,95,2021,4,"Mesa,AZ","City",168,796,"Mesa","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",515848,NA,NA,"","","AZ0071700","Mesa",NA,"West","Mountain","mesa","AZ",513585,"city 500,000 thru 999,999",NA,NA,NA,NA,515848,"Mesa, AZ","City","AZ","AZ"
"Mesquite,TX,City","Mesquite",0,4,21,16,63,330,61,2017,11,"Mesquite,TX","City",41,454,"Mesquite","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",147926,NA,NA,"","","TX0571800","Mesquite",NA,"South","West South Central","mesquite","TX",148598,"city 100,000 thru 249,999",NA,NA,NA,NA,147926,"Mesquite, TX","City","TX","TX"
"Methuen,MA,City","Methuen",0,1,1,4,2,20,0,2020,2,"Methuen,MA","City",6,22,"Methuen","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",53558,NA,NA,"","","MA0051900","Methuen",NA,"Northeast","New England","methuen","MA",54623,"city 50,000 thru 99,999",NA,NA,NA,NA,53558,"Methuen, MA","City","MA","MA"
"Miami Beach,FL,City","Miami Beach",0,8,25,21,47,603,39,2017,1,"Miami Beach,FL","City",54,689,"Miami Beach","https://www.miamibeachfl.gov/yourmbpd/monthlycrimesdatareport/","Agency Aggregated","Open Source",78824,NA,NA,"Population via FBI CIUS 2020","","FL0130700","Miami Beach",NA,"South","South Atlantic","miami beach","FL",78676,"city 50,000 thru 99,999",NA,NA,NA,NA,78824,"Miami Beach, FL","City","FL","FL"
"Miami,FL,City","Miami",4,7,90,248,211,1420,182,2017,1,"Miami,FL","City",349,1813,"Miami","https://www.miami-police.org/Records-Data_Download_Files.html","Agency RMS","Open Source",452929,NA,NA,"","","FL0130600","Miami",NA,"South","South Atlantic","miami","FL",460392,"city 250,000 thru 499,999",NA,NA,NA,NA,452929,"Miami, FL","City","FL","FL"
"Midwest City,OK,City","Midwest City",0,1,2,11,24,63,12,2024,9,"Midwest City,OK","City",14,99,"Midwest City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57961,NA,NA,"","","OK0550400","Midwest City",NA,"South","West South Central","midwest city","OK",57961,"city 50,000 thru 99,999",NA,NA,NA,NA,57696,"Midwest City, OK","City","OK","OK"
"Millcreek,PA,City","Millcreek",0,2,0,15,3,37,1,2022,3,"Millcreek,PA","City",17,41,"Millcreek","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",53119,NA,NA,"Erie County","","PA0250300","Millcreek",NA,"Northeast","Middle Atlantic","millcreek township","PA",52803,"city 50,000 thru 99,999",NA,NA,NA,NA,53119,"Millcreek, PA","City","PA","PA"
"Milpitas,CA,City","Milpitas",0,NA,3,3,22,143,24,2017,1,"Milpitas,CA","City",6,189,"Milpitas","https://www.milpitas.gov/1107/Crime-and-Incident-Data","Agency Aggregated","Open Source",76573,NA,NA,"","","CA0430800","Milpitas",NA,"West","Pacific","milpitas","CA",76523,"city 50,000 thru 99,999",NA,NA,NA,NA,76573,"Milpitas, CA","City","CA","CA"
"Milwaukee,WI,City","Milwaukee",15,26,112,418,184,630,500,2023,12,"Milwaukee,WI","City",571,1314,"Milwaukee","https://data.milwaukee.gov/dataset/wibr","Agency RMS","Open Source",558698,NA,NA,"","","WIMPD0000","Milwaukee",NA,"Midwest","East North Central","milwaukee","WI",560416,"city 500,000 thru 999,999",NA,NA,NA,NA,558698,"Milwaukee, WI","City","WI","WI"
"Minneapolis,MN,City","Minneapolis",2,25,87,164,322,890,249,2020,4,"Minneapolis,MN","City",278,1461,"Minneapolis","https://cde.state.mn.us/","State UCR","Open Source",422341,NA,NA,"","","MN0271100","Minneapolis",NA,"Midwest","West North Central","minneapolis","MN",423282,"city 250,000 thru 499,999",NA,NA,NA,NA,422341,"Minneapolis, MN","City","MN","MN"
"Minnetonka,MN,City","Minnetonka",0,0,2,3,3,58,3,2024,6,"Minnetonka,MN","City",5,64,"Minnetonka","https://cde.state.mn.us/","State UCR","Open Source",51791,NA,NA,"","","MN0271200","Minnetonka",NA,"Midwest","West North Central","minnetonka","MN",51935,"city 50,000 thru 99,999",NA,NA,NA,NA,51791,"Minnetonka, MN","City","MN","MN"
"Monterey Park,CA,City","Monterey Park",0,1,4,11,16,59,21,2024,5,"Monterey Park,CA","City",16,96,"Monterey Park","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57419,NA,NA,"","","CA0194800","Monterey Park",NA,"West","Pacific","monterey park","CA",56904,"city 50,000 thru 99,999",NA,NA,NA,NA,57419,"Monterey Park, CA","City","CA","CA"
