"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Bowie,MD,City","Bowie",3,0,7,7,6,72,11,2017,1,"Bowie,MD","City",17,89,"Bowie","https://www.mwcog.org/public-safety-and-homeland-security/data-and-tools/crime-dashboard/","Agency Aggregated","Open Source",56678,NA,NA,"","","MD0174100","Bowie",NA,"South","South Atlantic","bowie","MD",56929,"city 50,000 thru 99,999",NA,NA,NA,NA,56678,"Bowie, MD","City","MD","MD"
"Bowling Green,KY,City","Bowling Green",1,3,1,2,20,134,10,2025,1,"Bowling Green,KY","City",7,164,"Bowling Green","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",77503,NA,NA,"","","KY1140100","Bowling Green",NA,"South","East South Central","bowling green","KY",77503,"city 50,000 thru 99,999",NA,NA,NA,NA,76194,"Bowling Green, KY","City","KY","KY"
"Bozeman,MT,City","Bozeman",0,8,0,3,8,71,4,2025,1,"Bozeman,MT","City",11,83,"Bozeman","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58509,NA,NA,"","","MT0160100","Bozeman",NA,"West","Mountain","bozeman","MT",58509,"city 50,000 thru 99,999",NA,NA,NA,NA,57424,"Bozeman, MT","City","MT","MT"
"Brazoria,TX,County","Brazoria",1,9,3,7,22,74,14,2024,2,"Brazoria,TX","County",20,110,"Brazoria","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",132229,NA,NA,"","","TX0200000","Brazoria",NA,"South","West South Central","brazoria","TX",141817,"msa-county 100,000+",NA,NA,NA,NA,132229,"Brazoria, TX","County","TX","TX"
"Brentwood,CA,City","Brentwood",0,0,5,8,8,64,13,2025,1,"Brentwood,CA","City",13,85,"Brentwood","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",66976,NA,NA,"","","CA0070200","Brentwood",NA,"West","Pacific","brentwood","CA",65352,"city 50,000 thru 99,999",NA,NA,NA,NA,66976,"Brentwood, CA","City","CA","CA"
"Bridgeport,CT,City","Bridgeport",2,3,10,14,16,114,53,2025,1,"Bridgeport,CT","City",29,183,"Bridgeport","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",148483,NA,NA,"","","CT0001500","Bridgeport",NA,"Northeast","New England","bridgeport","CT",148132,"city 100,000 thru 249,999",NA,NA,NA,NA,148483,"Bridgeport, CT","City","CT","CT"
"Bristol,CT,City","Bristol",1,0,1,1,5,37,42,2024,1,"Bristol,CT","City",3,84,"Bristol","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",61609,NA,NA,"","","CT0001700","Bristol",NA,"Northeast","New England","bristol","CT",61895,"city 50,000 thru 99,999",NA,NA,NA,NA,61609,"Bristol, CT","City","CT","CT"
"Brockton,MA,City","Brockton",0,9,7,37,10,101,54,2022,1,"Brockton,MA","City",53,165,"Brockton","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",108938,NA,NA,"","","MA0120300","Brockton",NA,"Northeast","New England","brockton","MA",106650,"city 100,000 thru 249,999",NA,NA,NA,NA,108938,"Brockton, MA","City","MA","MA"
"Broken Arrow,OK,City","Broken Arrow",0,6,2,12,12,89,5,2025,1,"Broken Arrow,OK","City",20,106,"Broken Arrow","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",98264,NA,NA,"","","OK0720100","Broken Arrow",NA,"South","West South Central","broken arrow","OK",98264,"city 100,000 thru 249,999",NA,NA,NA,NA,119959,"Broken Arrow, OK","City","OK","OK"
"Brooklyn Park,MN,City","Brooklyn Park",0,3,6,17,15,130,13,2020,4,"Brooklyn Park,MN","City",26,158,"Brooklyn Park","https://cde.state.mn.us/","State UCR","Open Source",81920,NA,NA,"","","MN0270300","Brooklyn Park",NA,"Midwest","West North Central","brooklyn park","MN",80665,"city 50,000 thru 99,999",NA,NA,NA,NA,81920,"Brooklyn Park, MN","City","MN","MN"
"Broomfield,CO,City","Broomfield",0,0,1,1,16,105,9,2018,2,"Broomfield,CO","City",2,130,"Broomfield","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",77072,NA,NA,"","","CO0640100","Broomfield",NA,"West","Mountain","broomfield","CO",78294,"city 50,000 thru 99,999",NA,NA,NA,NA,77072,"Broomfield, CO","City","CO","CO"
"Brownsville,TX,City","Brownsville",2,5,13,44,35,256,10,2020,10,"Brownsville,TX","City",64,301,"Brownsville","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",190590,NA,NA,"","","TX0310100","Brownsville",NA,"South","West South Central","brownsville","TX",191221,"city 100,000 thru 249,999",NA,NA,NA,NA,190590,"Brownsville, TX","City","TX","TX"
"Buckeye,AZ,City","Buckeye",0,5,0,8,14,50,14,2025,6,"Buckeye,AZ","City",13,78,"Buckeye","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",112048,NA,NA,"","","AZ0070300","Buckeye",NA,"West","Mountain","buckeye","AZ",114513,"city 100,000 thru 249,999",NA,NA,NA,NA,112048,"Buckeye, AZ","City","AZ","AZ"
"Buffalo,NY,City","Buffalo",8,15,75,94,165,496,63,2017,1,"Buffalo,NY","City",192,724,"Buffalo","https://data.buffalony.gov/Public-Safety/Monthly-Uniform-Crime-Reporting-UCR-Program-Statis/xxu9-yrhd/data","Agency Aggregated","Open Source",275922,NA,NA,"","","NY0140100","Buffalo",NA,"Northeast","Middle Atlantic","buffalo","NY",273728,"city 250,000 thru 499,999",NA,NA,NA,NA,275922,"Buffalo, NY","City","NY","NY"
"Buncombe,NC,County","Buncombe",1,0,2,13,26,53,18,2025,7,"Buncombe,NC","County",16,97,"Buncombe","From NC","State UCR","Provided by State UCR Program",158547,NA,NA,"","","NC0110000","Buncombe",NA,"South","South Atlantic","buncombe","NC",161061,"msa-county 100,000+",NA,NA,NA,NA,158547,"Buncombe, NC","County","NC","NC"
"Burbank,CA,City","Burbank",0,2,11,31,29,178,25,2025,1,"Burbank,CA","City",44,232,"Burbank","https://www.burbankpd.org/crime-information/crime-statistics/","Agency Aggregated","Open Source",102345,NA,NA,"","","CA0191200","Burbank",NA,"West","Pacific","burbank","CA",101377,"city 100,000 thru 249,999",NA,NA,NA,NA,102345,"Burbank, CA","City","CA","CA"
"Burleson,TX,City","Burleson",1,3,0,1,11,41,11,2017,10,"Burleson,TX","City",5,63,"Burleson","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",56307,NA,NA,"","","TX1260200","Burleson",NA,"South","West South Central","burleson","TX",47228,"city 50,000 thru 99,999",NA,NA,NA,NA,56307,"Burleson, TX","City","TX","TX"
"Burlington,NC,City","Burlington",0,3,4,37,27,109,11,2025,9,"Burlington,NC","City",44,147,"Burlington","From NC","State UCR","Provided by State UCR Program",60156,NA,NA,"","","NC0010100","Burlington",NA,"South","South Atlantic","burlington","NC",58041,"city 50,000 thru 99,999",NA,NA,NA,NA,60156,"Burlington, NC","City","NC","NC"
"Burlington,VT,City","Burlington",0,0,3,11,15,114,4,2025,1,"Burlington,VT","City",14,133,"Burlington","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",44522,NA,NA,"","","VT0040100","Burlington",NA,"Northeast","New England","burlington","VT",44456,"city 25,000 thru 49,999",NA,NA,NA,NA,44522,"Burlington, VT","City","VT","VT"
"Burnsville,MN,City","Burnsville",1,4,1,7,8,63,8,2024,6,"Burnsville,MN","City",13,79,"Burnsville","https://cde.state.mn.us/","State UCR","Open Source",63650,NA,NA,"","","MN0190100","Burnsville",NA,"Midwest","West North Central","burnsville","MN",64860,"city 50,000 thru 99,999",NA,NA,NA,NA,63650,"Burnsville, MN","City","MN","MN"
"Camarillo,CA,City","Camarillo",1,2,2,8,11,52,11,2025,1,"Camarillo,CA","City",13,74,"Camarillo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",70010,NA,NA,"","","CA0560100","Camarillo",NA,"West","Pacific","camarillo","CA",69115,"city 50,000 thru 99,999",NA,NA,NA,NA,70010,"Camarillo, CA","City","CA","CA"
"Cambridge,MA,City","Cambridge",0,4,6,23,17,179,12,2023,2,"Cambridge,MA","City",33,208,"Cambridge","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",118960,NA,NA,"","","MA0091100","Cambridge",NA,"Northeast","New England","cambridge","MA",120447,"city 100,000 thru 249,999",NA,NA,NA,NA,118960,"Cambridge, MA","City","MA","MA"
"Cameron,TX,County","Cameron",0,1,0,11,35,40,2,2017,1,"Cameron,TX","County",12,77,"Cameron","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Agency Aggregated",100581,NA,NA,"","","TX0310000","Cameron",NA,"South","West South Central","cameron","TX",100581,"msa-county 100,000+",NA,NA,NA,NA,95894,"Cameron, TX","County","TX","TX"
"Canton Township,MI,City","Canton Township",0,3,1,10,1,77,6,2025,1,"Canton Township,MI","City",14,84,"Canton Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",98915,NA,NA,"","","MI8290800","Canton Township",NA,"Midwest","East North Central","canton township","MI",97844,"city 50,000 thru 99,999",NA,NA,NA,NA,98915,"Canton Township, MI","City","MI","MI"
"Canton,OH,City","Canton",0,8,12,42,56,160,32,2024,1,"Canton,OH","City",62,248,"Canton","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",69164,NA,NA,"","","OH0760400","Canton",NA,"Midwest","East North Central","canton","OH",68725,"city 50,000 thru 99,999",NA,NA,NA,NA,69164,"Canton, OH","City","OH","OH"
"Carlsbad,CA,City","Carlsbad",0,-1,4,13,13,107,4,2025,1,"Carlsbad,CA","City",16,124,"Carlsbad","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",113796,NA,NA,"","","CA0370100","Carlsbad",NA,"West","Pacific","carlsbad","CA",113023,"city 100,000 thru 249,999",NA,NA,NA,NA,113796,"Carlsbad, CA","City","CA","CA"
"Carmel,IN,City","Carmel",0,0,1,1,1,37,6,2025,1,"Carmel,IN","City",2,44,"Carmel","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",103107,NA,NA,"","","IN0290100","Carmel",NA,"Midwest","East North Central","carmel","IN",103107,"city 100,000 thru 249,999",NA,NA,NA,NA,103013,"Carmel, IN","City","IN","IN"
"Carrollton,TX,City","Carrollton",0,3,1,6,8,79,14,2025,7,"Carrollton,TX","City",10,101,"Carrollton","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",134261,NA,NA,"Inferred Aug-Dec 2019 from annual average","","TX0570400","Carrollton",NA,"South","West South Central","carrollton","TX",82298,"city 100,000 thru 249,999",NA,NA,NA,NA,134261,"Carrollton, TX","City","TX","TX"
"Cary,NC,City","Cary",0,0,4,3,21,147,18,2023,11,"Cary,NC","City",7,186,"Cary","From NC","State UCR","Provided by State UCR Program",182878,NA,NA,"","","NC0920300","Cary",NA,"South","South Atlantic","cary","NC",177768,"city 100,000 thru 249,999",NA,NA,NA,NA,182878,"Cary, NC","City","NC","NC"
"Casa Grande,AZ,City","Casa Grande",0,0,2,20,17,75,9,2018,2,"Casa Grande,AZ","City",22,101,"Casa Grande","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",63228,NA,NA,"","","AZ0110100","Casa Grande",NA,"West","Mountain","casa grande","AZ",67317,"city 50,000 thru 99,999",NA,NA,NA,NA,63228,"Casa Grande, AZ","City","AZ","AZ"
"Castle Rock,CO,City","Castle Rock",0,2,1,0,7,67,3,2018,2,"Castle Rock,CO","City",3,77,"Castle Rock","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",83546,NA,NA,"","","CO0180100","Castle Rock",NA,"West","Mountain","castle rock","CO",84098,"city 50,000 thru 99,999",NA,NA,NA,NA,83546,"Castle Rock, CO","City","CO","CO"
"Cedar Park,TX,City","Cedar Park",0,2,0,3,25,78,10,2020,10,"Cedar Park,TX","City",5,113,"Cedar Park","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",77464,NA,NA,"","","TX2460900","Cedar Park",NA,"South","West South Central","cedar park","TX",70724,"city 50,000 thru 99,999",NA,NA,NA,NA,77464,"Cedar Park, TX","City","TX","TX"
"Cedar Rapids,IA,City","Cedar Rapids",0,0,2,25,22,207,21,2025,1,"Cedar Rapids,IA","City",27,250,"Cedar Rapids","From IA","State UCR","Provided by Agency",135777,NA,NA,"","","IA0570100","Cedar Rapids",NA,"Midwest","West North Central","cedar rapids","IA",135363,"city 100,000 thru 249,999",NA,NA,NA,NA,135777,"Cedar Rapids, IA","City","IA","IA"
"Champaign,IL,City","Champaign",1,9,6,18,10,93,6,2025,1,"Champaign,IL","City",34,109,"Champaign","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",89687,NA,NA,"","","IL0100100","Champaign",NA,"Midwest","East North Central","champaign","IL",89466,"city 50,000 thru 99,999",NA,NA,NA,NA,89687,"Champaign, IL","City","IL","IL"
"Chandler,AZ,City","Chandler",0,12,12,17,48,312,11,2018,2,"Chandler,AZ","City",41,371,"Chandler","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",282419,NA,NA,"","","AZ0070500","Chandler",NA,"West","Mountain","chandler","AZ",281117,"city 250,000 thru 499,999",NA,NA,NA,NA,282419,"Chandler, AZ","City","AZ","AZ"
"Chapel Hill,NC,City","Chapel Hill",0,0,2,4,16,83,7,2022,2,"Chapel Hill,NC","City",6,106,"Chapel Hill","From NC","State UCR","Provided by State UCR Program",65066,NA,NA,"","","NC0680100","Chapel Hill",NA,"South","South Atlantic","chapel hill","NC",61069,"city 50,000 thru 99,999",NA,NA,NA,NA,65066,"Chapel Hill, NC","City","NC","NC"
"Charleston,SC,City","Charleston",0,4,6,31,14,184,16,2025,1,"Charleston,SC","City",41,214,"Charleston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",155159,NA,NA,"","","SC0100100","Charleston",NA,"South","South Atlantic","charleston","SC",140549,"city 100,000 thru 249,999",NA,NA,NA,NA,155159,"Charleston, SC","City","SC","SC"
"Charlotte,NC,City","Charlotte",7,16,150,383,568,2314,252,2018,6,"Charlotte,NC","City",556,3134,"Charlotte","From NC","State UCR","Provided by State UCR Program",979304,NA,NA,"","","NC0600100","Charlotte",NA,"South","South Atlantic","charlotte-mecklenburg","NC",1003130,"city 1,000,000+",NA,NA,NA,NA,979304,"Charlotte, NC","City","NC","NC"
"Chattanooga,TN,City","Chattanooga",1,5,18,89,73,427,89,2025,1,"Chattanooga,TN","City",113,589,"Chattanooga","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency RMS","Open Source",185370,NA,NA,"","","TN0330100","Chattanooga",NA,"South","East South Central","chattanooga","TN",188894,"city 100,000 thru 249,999",NA,NA,NA,NA,185370,"Chattanooga, TN","City","TN","TN"
"Cherry Hill Township,NJ,City","Cherry Hill Township",0,1,3,4,6,165,14,2025,1,"Cherry Hill Township,NJ","City",8,185,"Cherry Hill Township","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",79950,NA,NA,"Inferred Jan - Feb 2021 & Mar - May 2023 from annual average","","NJ0041200","Cherry Hill Township",NA,"Northeast","Middle Atlantic","cherry hill township","NJ",79950,"city 50,000 thru 99,999",NA,NA,NA,NA,78082,"Cherry Hill Township, NJ","City","NJ","NJ"
"Cheyenne,WY,City","Cheyenne",0,4,2,4,19,135,11,2017,1,"Cheyenne,WY","City",10,165,"Cheyenne","https://crimestats.wyo.gov/public/View/dispview.aspx","State UCR","Open Source",64307,NA,NA,"","","WY0110100","Cheyenne",NA,"West","Mountain","cheyenne","WY",65143,"city 50,000 thru 99,999",NA,NA,NA,NA,64307,"Cheyenne, WY","City","WY","WY"
"Chicago,IL,City","Chicago",54,163,1075,953,1274,4957,1173,2017,1,"Chicago,IL","City",2245,7404,"Chicago","https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-Present/ijzp-q8t2/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60case_number%60%2C%0A%20%20%60date%60%2C%0A%20%20%60block%60%2C%0A%20%20%60iucr%60%2C%0A%20%20%60primary_type%60%2C%0A%20%20%60description%60%2C%0A%20%20%60location_description%60%2C%0A%20%20%60arrest%60%2C%0A%20%20%60domestic%60%2C%0A%20%20%60beat%60%2C%0A%20%20%60district%60%2C%0A%20%20%60ward%60%2C%0A%20%20%60community_area%60%2C%0A%20%20%60fbi_code%60%2C%0A%20%20%60x_coordinate%60%2C%0A%20%20%60y_coordinate%60%2C%0A%20%20%60year%60%2C%0A%20%20%60updated_on%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60location%60%2C%0A%20%20%60%3A%40computed_region_awaf_s7ux%60%2C%0A%20%20%60%3A%40computed_region_6mkv_f3dw%60%2C%0A%20%20%60%3A%40computed_region_vrxf_vc4k%60%2C%0A%20%20%60%3A%40computed_region_bdys_3d7i%60%2C%0A%20%20%60%3A%40computed_region_43wa_7qmu%60%2C%0A%20%20%60%3A%40computed_region_rpca_8um6%60%2C%0A%20%20%60%3A%40computed_region_d9mm_jgwp%60%2C%0A%20%20%60%3A%40computed_region_d3ds_rm58%60%2C%0A%20%20%60%3A%40computed_region_8hcu_yrd4%60%0AORDER%20BY%20%60date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",2628298,NA,NA,"","","ILCPD0000","Chicago",NA,"Midwest","East North Central","chicago","IL",2638698,"city 1,000,000+",NA,NA,NA,NA,2628298,"Chicago, IL","City","IL","IL"
"Chico,CA,City","Chico",0,9,7,38,16,105,12,2025,1,"Chico,CA","City",54,133,"Chico","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",100896,NA,NA,"","","CA0040200","Chico",NA,"West","Pacific","chico","CA",100831,"city 100,000 thru 249,999",NA,NA,NA,NA,100896,"Chico, CA","City","CA","CA"
"Chicopee,MA,City","Chicopee",0,3,1,11,9,58,4,2022,2,"Chicopee,MA","City",15,71,"Chicopee","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",55043,NA,NA,"","","MA0070500","Chicopee",NA,"Northeast","New England","chicopee","MA",55770,"city 50,000 thru 99,999",NA,NA,NA,NA,55043,"Chicopee, MA","City","MA","MA"
"Chino,CA,City","Chino",0,6,6,14,16,166,14,2025,1,"Chino,CA","City",26,196,"Chino","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",94162,NA,NA,"","","CA0360200","Chino",NA,"West","Pacific","chino","CA",93818,"city 50,000 thru 99,999",NA,NA,NA,NA,94162,"Chino, CA","City","CA","CA"
"Chula Vista,CA,City","Chula Vista",3,5,15,59,29,122,57,2025,3,"Chula Vista,CA","City",82,208,"Chula Vista","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",280748,NA,NA,"","","CA0370200","Chula Vista",NA,"West","Pacific","chula vista","CA",273843,"city 250,000 thru 499,999",NA,NA,NA,NA,280748,"Chula Vista, CA","City","CA","CA"
"Cicero,IL,City","Cicero",0,1,3,4,5,36,14,2025,1,"Cicero,IL","City",8,55,"Cicero","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",80455,NA,NA,"","","IL0162100","Cicero",NA,"Midwest","East North Central","cicero","IL",79748,"city 50,000 thru 99,999",NA,NA,NA,NA,80455,"Cicero, IL","City","IL","IL"
"Cincinnati,OH,City","Cincinnati",8,21,45,100,173,511,109,2022,1,"Cincinnati,OH","City",174,793,"Cincinnati","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",309484,NA,NA,"","","OHCIP0000","Cincinnati",NA,"Midwest","East North Central","cincinnati","OH",311599,"city 250,000 thru 499,999",NA,NA,NA,NA,309484,"Cincinnati, OH","City","OH","OH"
"Citrus Heights,CA,City","Citrus Heights",0,2,4,13,16,109,13,2025,1,"Citrus Heights,CA","City",19,138,"Citrus Heights","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",85894,NA,NA,"","","CA0349600","Citrus Heights",NA,"West","Pacific","citrus heights","CA",85809,"city 50,000 thru 99,999",NA,NA,NA,NA,85894,"Citrus Heights, CA","City","CA","CA"
"Cleveland,OH,City","Cleveland",6,43,124,357,257,768,375,2024,4,"Cleveland,OH","City",530,1400,"Cleveland","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",358146,NA,NA,"","","OHCLP0000","Cleveland",NA,"Midwest","East North Central","cleveland","OH",362762,"city 250,000 thru 499,999",NA,NA,NA,NA,358146,"Cleveland, OH","City","OH","OH"
"Clifton,NJ,City","Clifton",0,1,4,7,4,119,21,2025,1,"Clifton,NJ","City",12,144,"Clifton","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",89870,NA,NA,"Inferred Jan - Feb 2021 & Feb - Mar 2023 from annual average","","NJ0160200","Clifton",NA,"Northeast","Middle Atlantic","clifton","NJ",89870,"city 50,000 thru 99,999",NA,NA,NA,NA,88361,"Clifton, NJ","City","NJ","NJ"
"Clovis,CA,City","Clovis",0,1,5,18,14,128,14,2025,1,"Clovis,CA","City",24,156,"Clovis","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",126552,NA,NA,"","","CA0100100","Clovis",NA,"West","Pacific","clovis","CA",127560,"city 100,000 thru 249,999",NA,NA,NA,NA,126552,"Clovis, CA","City","CA","CA"
"Coeur D Alene,ID,City","Coeur D Alene",1,2,0,7,8,22,1,2025,1,"Coeur D Alene,ID","City",10,31,"Coeur D Alene","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",57653,NA,NA,"","","ID0280100","Coeur D Alene",NA,"West","Mountain","coeur d'alene","ID",57561,"city 50,000 thru 99,999",NA,NA,NA,NA,57653,"Coeur D Alene, ID","City","ID","ID"
"Colerain Township,OH,City","Colerain Township",0,2,5,9,9,78,9,2023,1,"Colerain Township,OH","City",16,96,"Colerain Township","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",58268,NA,NA,"","","OH0314200","Colerain Township",NA,"Midwest","East North Central","colerain township","OH",58402,"city 50,000 thru 99,999",NA,NA,NA,NA,58268,"Colerain Township, OH","City","OH","OH"
"College Station,TX,City","College Station",0,7,0,8,28,178,25,2020,10,"College Station,TX","City",15,231,"College Station","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",126136,NA,NA,"","","TX0210200","College Station",NA,"South","West South Central","college station","TX",126702,"city 100,000 thru 249,999",NA,NA,NA,NA,126136,"College Station, TX","City","TX","TX"
"Collierville,TN,City","Collierville",0,0,1,1,2,32,0,2025,1,"Collierville,TN","City",2,34,"Collierville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",51686,NA,NA,"","","TN0790100","Collierville",NA,"South","East South Central","collierville","TN",51312,"city 50,000 thru 99,999",NA,NA,NA,NA,51686,"Collierville, TN","City","TN","TN"
"Collin,TX,County","Collin",0,4,0,4,6,27,0,2017,1,"Collin,TX","County",8,33,"Collin","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Agency Aggregated",118730,NA,NA,"","","TX0430000","Collin",NA,"South","West South Central","collin","TX",118730,"msa-county 100,000+",NA,NA,NA,NA,95286,"Collin, TX","County","TX","TX"
"Colorado Springs,CO,City","Colorado Springs",4,35,42,137,216,1059,221,2018,4,"Colorado Springs,CO","City",218,1496,"Colorado Springs","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",489254,NA,NA,"","","CO0210100","Colorado Springs",NA,"West","Mountain","colorado springs","CO",491474,"city 250,000 thru 499,999",NA,NA,NA,NA,489254,"Colorado Springs, CO","City","CO","CO"
"Columbia,MO,City","Columbia",1,3,9,30,37,159,29,2025,6,"Columbia,MO","City",43,225,"Columbia","https://showmecrime.mo.gov/","State UCR","Open Source",129602,NA,NA,"","","MO0100200","Columbia",NA,"Midwest","West North Central","columbia","MO",130354,"city 100,000 thru 249,999",NA,NA,NA,NA,129602,"Columbia, MO","City","MO","MO"
"Columbus,OH,City","Columbus",25,88,178,161,360,1637,488,2021,1,"Columbus,OH","City",452,2485,"Columbus","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",908834,NA,NA,"","","OHCOP0000","Columbus",NA,"Midwest","East North Central","columbus","OH",888169,"city 500,000 thru 999,999",NA,NA,NA,NA,908834,"Columbus, OH","City","OH","OH"
"Comal,TX,County","Comal",0,2,0,2,16,33,6,2017,1,"Comal,TX","County",4,55,"Comal","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Agency Aggregated",100029,NA,NA,"","","TX0460000","Comal",NA,"South","West South Central","comal","TX",100029,"msa-county 100,000+",NA,NA,NA,NA,94653,"Comal, TX","County","TX","TX"
"Commerce City,CO,City","Commerce City",0,8,4,12,17,121,30,2019,1,"Commerce City,CO","City",24,168,"Commerce City","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",67851,NA,NA,"","","CO0010300","Commerce City",NA,"West","Mountain","commerce city","CO",70170,"city 50,000 thru 99,999",NA,NA,NA,NA,67851,"Commerce City, CO","City","CO","CO"
"Concord,NC,City","Concord",0,3,3,3,19,136,5,2018,5,"Concord,NC","City",9,160,"Concord","From NC","State UCR","Provided by State UCR Program",111915,NA,NA,"","","NC0130100","Concord",NA,"South","South Atlantic","concord","NC",111922,"city 100,000 thru 249,999",NA,NA,NA,NA,111915,"Concord, NC","City","NC","NC"
"Conroe,TX,City","Conroe",0,9,3,14,18,105,19,2017,3,"Conroe,TX","City",26,142,"Conroe","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",106904,NA,NA,"","","TX1700100","Conroe",NA,"South","West South Central","conroe","TX",114592,"city 100,000 thru 249,999",NA,NA,NA,NA,106904,"Conroe, TX","City","TX","TX"
"Conway,AR,City","Conway",0,3,2,25,15,97,2,2025,1,"Conway,AR","City",30,114,"Conway","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",71417,NA,NA,"","","AR0230100","Conway",NA,"South","West South Central","conway","AR",71417,"city 50,000 thru 99,999",NA,NA,NA,NA,69315,"Conway, AR","City","AR","AR"
"Coon Rapids,MN,City","Coon Rapids",0,3,2,6,14,72,8,2023,7,"Coon Rapids,MN","City",11,94,"Coon Rapids","https://cde.state.mn.us/","State UCR","Open Source",62391,NA,NA,"","","MN0020500","Coon Rapids",NA,"Midwest","West North Central","coon rapids","MN",63308,"city 50,000 thru 99,999",NA,NA,NA,NA,62391,"Coon Rapids, MN","City","MN","MN"
