"city_state_id","ori.x","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori.y","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Rochester Hills,MI,City","MI631910X","Rochester Hills",0,1,0,2,3,42,1,2017,1,"City","Rochester Hills,MI","City",3,46,"Rochester Hills","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",75845,NA,NA,"","","MI631910X","Rochester Hills",NA,"Midwest","East North Central",NA,NA,75845,NA,NA,NA,NA,NA,75845,"Rochester Hills, MI","City","MI","MI"
"Rock Hill,SC,City","SC0460300","Rock Hill",2,11,9,24,35,206,14,2017,1,"City","Rock Hill,SC","City",46,255,"Rock Hill","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",75975,NA,NA,"","","SC0460300","Rock Hill",NA,"South","South Atlantic","rock hill","SC",75975,"city 50,000 thru 99,999",NA,NA,NA,NA,75681,"Rock Hill, SC","City","SC","SC"
"Rockford,IL,City","IL1010400","Rockford",1,5,48,184,142,258,48,2017,1,"City","Rockford,IL","City",238,448,"Rockford","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",145873,NA,NA,"","","IL1010400","Rockford",NA,"Midwest","East North Central","rockford","IL",145280,"city 100,000 thru 249,999",NA,NA,NA,NA,145873,"Rockford, IL","City","IL","IL"
"Rocklin,CA,City","CA0310400","Rocklin",0,2,1,3,16,110,13,2017,1,"City","Rocklin,CA","City",6,139,"Rocklin","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",74876,NA,NA,"","","CA0310400","Rocklin",NA,"West","Pacific","rocklin","CA",74048,"city 50,000 thru 99,999",NA,NA,NA,NA,74876,"Rocklin, CA","City","CA","CA"
"Rocky Mount,NC,City","NC0330100","Rocky Mount",0,0,12,15,46,101,10,2017,1,"City","Rocky Mount,NC","City",27,157,"Rocky Mount","From NC","State UCR","Provided by State UCR Program",53865,NA,NA,"","","NC0330100","Rocky Mount",NA,"South","South Atlantic","rocky mount","NC",39008,"city 50,000 thru 99,999",NA,NA,NA,NA,53865,"Rocky Mount, NC","City","NC","NC"
"Roseville,CA,City","CA0310500","Roseville",0,2,4,13,37,248,32,2017,1,"City","Roseville,CA","City",19,317,"Roseville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",158084,NA,NA,"","","CA0310500","Roseville",NA,"West","Pacific","roseville","CA",162841,"city 100,000 thru 249,999",NA,NA,NA,NA,158084,"Roseville, CA","City","CA","CA"
"Roswell,GA,City","GA0600500","Roswell",1,0,4,9,25,105,2,2017,1,"City","Roswell,GA","City",14,132,"Roswell","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",91789,NA,NA,"","","GA0600500","Roswell",NA,"South","South Atlantic","roswell","GA",91789,"city 50,000 thru 99,999",NA,NA,NA,NA,93241,"Roswell, GA","City","GA","GA"
"Round Rock,TX,City","TX2460500","Round Rock",0,2,4,4,15,215,1,2017,1,"City","Round Rock,TX","City",10,231,"Round Rock","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",129898,NA,NA,"","","TX2460500","Round Rock",NA,"South","West South Central","round rock","TX",131980,"city 100,000 thru 249,999",NA,NA,NA,NA,129898,"Round Rock, TX","City","TX","TX"
"Royal Oak,MI,City","MI6371400","Royal Oak",0,0,1,2,2,35,5,2017,1,"City","Royal Oak,MI","City",3,42,"Royal Oak","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",57233,NA,NA,"","","MI6371400","Royal Oak",NA,"Midwest","East North Central","royal oak","MI",57257,"city 50,000 thru 99,999",NA,NA,NA,NA,57233,"Royal Oak, MI","City","MI","MI"
"Rutherford,TN,County","TN0750000","Rutherford",0,3,1,24,23,45,10,2017,1,"County","Rutherford,TN","County",28,78,"Rutherford","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",104616,NA,NA,"","","TN0750000","Rutherford",NA,"South","East South Central","rutherford","TN",107845,"msa-county 100,000+",NA,NA,NA,NA,104616,"Rutherford, TN","County","TN","TN"
"Sacramento,CA,City","CA0340400","Sacramento",3,7,92,166,274,867,297,2017,1,"City","Sacramento,CA","City",268,1438,"Sacramento","https://experience.arcgis.com/experience/cb5a65e7a67743778cd277c7e3761b5a","Agency RMS","Open Source",529172,NA,NA,"","","CA0340400","Sacramento",NA,"West","Pacific","sacramento","CA",526670,"city 500,000 thru 999,999",NA,NA,NA,NA,529172,"Sacramento, CA","City","CA","CA"
"Sacramento,CA,County","CA0340000","Sacramento",0,10,69,147,245,642,14,2017,1,"County","Sacramento,CA","County",226,901,"Sacramento","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",604738,NA,NA,"","","CA0340000","Sacramento",NA,"West","Pacific","sacramento","CA",621675,"msa-county 100,000+",NA,NA,NA,NA,604738,"Sacramento, CA","County","CA","CA"
"Salt Lake City,UT,City","UT0180300","Salt Lake City",0,17,39,45,127,1035,173,2017,1,"City","Salt Lake City,UT","City",101,1335,"Salt Lake City","https://slcpd.com/open-data/crimestatistics/","Agency Aggregated","Open Source",206692,NA,NA,"","","UT0180300","Salt Lake City",NA,"West","Mountain","salt lake city","UT",212675,"city 100,000 thru 249,999",NA,NA,NA,NA,206692,"Salt Lake City, UT","City","UT","UT"
"San Antonio,TX,City","TXSPD0000","San Antonio",15,96,228,643,1171,5106,690,2017,1,"City","San Antonio,TX","City",982,6967,"San Antonio","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",1490047,NA,NA,"","","TXSPD0000","San Antonio",NA,"South","West South Central","san antonio","TX",1514448,"city 1,000,000+",NA,NA,NA,NA,1490047,"San Antonio, TX","City","TX","TX"
"San Diego,CA,City","CA0371100","San Diego",2,39,127,246,402,1365,571,2017,1,"City","San Diego,CA","City",414,2338,"San Diego","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",1378349,NA,NA,"","","CA0371100","San Diego",NA,"West","Pacific","san diego","CA",1389024,"city 1,000,000+",NA,NA,NA,NA,1378349,"San Diego, CA","City","CA","CA"
"San Diego,CA,County","CA0370000","San Diego",4,29,46,153,226,541,135,2017,1,"County","San Diego,CA","County",232,902,"San Diego","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",519218,NA,NA,"See County Sheriff","","CA0370000","San Diego",NA,"West","Pacific","san diego","CA",558533,"msa-county 100,000+",NA,NA,NA,NA,519218,"San Diego, CA","County","CA","CA"
"San Francisco,CA,City","CA0380100","San Francisco",6,45,241,232,433,3666,409,2017,1,"City","San Francisco,CA","City",524,4508,"San Francisco","https://www.sanfranciscopolice.org/stay-safe/crime-data/crime-dashboard","Agency Aggregated","Open Source",782846,NA,NA,"","","CA0380100","San Francisco",NA,"West","Pacific","san francisco","CA",802856,"city 500,000 thru 999,999",NA,NA,NA,NA,782846,"San Francisco, CA","City","CA","CA"
"San Jose,CA,City","CA0431300","San Jose",4,50,101,157,373,1194,877,2017,1,"City","San Jose,CA","City",312,2444,"San Jose","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",952530,NA,NA,"","","CA0431300","San Jose",NA,"West","Pacific","san jose","CA",956840,"city 500,000 thru 999,999",NA,NA,NA,NA,952530,"San Jose, CA","City","CA","CA"
"San Marcos,TX,City","TX1050100","San Marcos",0,6,7,7,26,128,17,2017,1,"City","San Marcos,TX","City",20,171,"San Marcos","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",71413,NA,NA,"","","TX1050100","San Marcos",NA,"South","West South Central","san marcos","TX",72722,"city 50,000 thru 99,999",NA,NA,NA,NA,71413,"San Marcos, TX","City","TX","TX"
"San Mateo,CA,City","CA0411600","San Mateo",0,0,3,19,65,111,13,2017,1,"City","San Mateo,CA","City",22,189,"San Mateo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",98883,NA,NA,"","","CA0411600","San Mateo",NA,"West","Pacific","san mateo","CA",99929,"city 50,000 thru 99,999",NA,NA,NA,NA,98883,"San Mateo, CA","City","CA","CA"
"San Mateo,CA,County","CA0410000","San Mateo",0,6,4,23,43,203,26,2017,1,"County","San Mateo,CA","County",33,272,"San Mateo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",127963,NA,NA,"","","CA0410000","San Mateo",NA,"West","Pacific","san mateo","CA",136062,"msa-county 100,000+",NA,NA,NA,NA,127963,"San Mateo, CA","County","CA","CA"
"San Rafael,CA,City","CA0210900","San Rafael",0,2,10,9,27,108,25,2017,1,"City","San Rafael,CA","City",21,160,"San Rafael","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",59400,NA,NA,"","","CA0210900","San Rafael",NA,"West","Pacific","san rafael","CA",59037,"city 50,000 thru 99,999",NA,NA,NA,NA,59400,"San Rafael, CA","City","CA","CA"
"Santa Clara,CA,City","CA0431400","Santa Clara",0,4,3,10,44,235,30,2017,1,"City","Santa Clara,CA","City",17,309,"Santa Clara","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",126452,NA,NA,"","","CA0431400","Santa Clara",NA,"West","Pacific","santa clara","CA",131901,"city 100,000 thru 249,999",NA,NA,NA,NA,126452,"Santa Clara, CA","City","CA","CA"
"Santa Cruz,CA,County","CA0440000","Santa Cruz",0,4,1,10,43,135,2,2017,1,"County","Santa Cruz,CA","County",15,180,"Santa Cruz","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",128246,NA,NA,"","","CA0440000","Santa Cruz",NA,"West","Pacific","santa cruz","CA",130041,"msa-county 100,000+",NA,NA,NA,NA,128246,"Santa Cruz, CA","County","CA","CA"
"Santa Fe,NM,City","NM0260100","Santa Fe",0,NA,2,NA,127,147,18,2017,1,"City","Santa Fe,NM","City",2,292,"Santa Fe","https://santafenm.gov/police/police-criminal-investigations/police-crime-analyst","Agency Aggregated","Open Source",89657,NA,NA,"Inferred Jun - Dec 2020 from annual average","","NM0260100","Santa Fe",NA,"West","Mountain","santa fe","NM",89652,"city 50,000 thru 99,999",NA,NA,NA,NA,89657,"Santa Fe, NM","City","NM","NM"
"Santa Maria,CA,City","CA0420400","Santa Maria",0,8,9,16,28,108,54,2017,1,"City","Santa Maria,CA","City",33,190,"Santa Maria","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",110056,NA,NA,"Inferred Aug - Oct 2019 & Feb 2021 from annual average","","CA0420400","Santa Maria",NA,"West","Pacific","santa maria","CA",110056,"city 100,000 thru 249,999",NA,NA,NA,NA,110317,"Santa Maria, CA","City","CA","CA"
"Santa Monica,CA,City","CA0196500","Santa Monica",0,3,14,29,52,281,22,2017,1,"City","Santa Monica,CA","City",46,355,"Santa Monica","From Santa Monica PD","Agency Aggregated","Provided by Agency",88552,NA,NA,"","","CA0196500","Santa Monica",NA,"West","Pacific","santa monica","CA",88948,"city 50,000 thru 99,999",NA,NA,NA,NA,88552,"Santa Monica, CA","City","CA","CA"
"Santa Rosa,CA,City","CA0490500","Santa Rosa",0,6,8,52,41,192,39,2017,1,"City","Santa Rosa,CA","City",66,272,"Santa Rosa","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",176855,NA,NA,"","","CA0490500","Santa Rosa",NA,"West","Pacific","santa rosa","CA",175147,"city 100,000 thru 249,999",NA,NA,NA,NA,176855,"Santa Rosa, CA","City","CA","CA"
"Saratoga Springs,UT,City","UT0252200","Saratoga Springs",0,1,0,0,5,10,2,2017,1,"City","Saratoga Springs,UT","City",1,17,"Saratoga Springs","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",56039,NA,NA,"","","UT0252200","Saratoga Springs",NA,"West","Mountain","saratoga springs","UT",58400,"city 50,000 thru 99,999",NA,NA,NA,NA,56039,"Saratoga Springs, UT","City","UT","UT"
"Schaumburg,IL,City","IL0162A00","Schaumburg",0,1,5,1,6,92,4,2017,1,"City","Schaumburg,IL","City",7,102,"Schaumburg","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",75140,NA,NA,"Inferred Jan-Mar 2021 from annual average","","IL0162A00","Schaumburg",NA,"Midwest","East North Central","schaumburg","IL",74882,"city 50,000 thru 99,999",NA,NA,NA,NA,75140,"Schaumburg, IL","City","IL","IL"
"Scottsdale,AZ,City","AZ0072500","Scottsdale",2,11,14,19,85,393,27,2017,1,"City","Scottsdale,AZ","City",46,505,"Scottsdale","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",243644,NA,NA,"","","AZ0072500","Scottsdale",NA,"West","Mountain","scottsdale","AZ",245237,"city 100,000 thru 249,999",NA,NA,NA,NA,243644,"Scottsdale, AZ","City","AZ","AZ"
"Scranton,PA,City","PA0350400","Scranton",0,1,9,3,38,84,12,2017,1,"City","Scranton,PA","City",13,134,"Scranton","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",75687,NA,NA,"","","PA0350400","Scranton",NA,"Northeast","Middle Atlantic","scranton","PA",75683,"city 50,000 thru 99,999",NA,NA,NA,NA,75687,"Scranton, PA","City","PA","PA"
"Seattle,WA,City","WASPD0000","Seattle",2,33,114,181,673,2312,310,2017,1,"City","Seattle,WA","City",330,3295,"Seattle","https://data.seattle.gov/resource/tazs-3rd5.json","Agency Aggregated","Open Source",753786,NA,NA,"","","WASPD0000","Seattle",NA,"West","Pacific","seattle","WA",760058,"city 500,000 thru 999,999",NA,NA,NA,NA,753786,"Seattle, WA","City","WA","WA"
"Shawnee,KS,City","KS0460900","Shawnee",0,1,1,2,7,58,8,2017,1,"City","Shawnee,KS","City",4,73,"Shawnee","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",70089,NA,NA,"","","KS0460900","Shawnee",NA,"Midwest","West North Central","shawnee","KS",70089,"city 50,000 thru 99,999",NA,NA,NA,NA,70098,"Shawnee, KS","City","KS","KS"
"Shelby Township,MI,City","MI5074000","Shelby Township",1,4,1,6,5,37,1,2017,1,"City","Shelby Township,MI","City",12,43,"Shelby Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",79545,NA,NA,"","","MI5074000","Shelby Township",NA,"Midwest","East North Central","shelby township","MI",79985,"city 50,000 thru 99,999",NA,NA,NA,NA,79545,"Shelby Township, MI","City","MI","MI"
"Shelby,TN,County","TN0790000","Shelby",0,4,8,54,51,144,31,2017,1,"County","Shelby,TN","County",66,226,"Shelby","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",136188,NA,NA,"","","TN0790000","Shelby",NA,"South","East South Central","shelby","TN",135769,"msa-county 100,000+",NA,NA,NA,NA,136188,"Shelby, TN","County","TN","TN"
"Shreveport,LA,City","LA0090100","Shreveport",5,16,48,89,270,749,104,2017,1,"City","Shreveport,LA","City",158,1123,"Shreveport","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",172292,NA,NA,"","","LA0090100","Shreveport",NA,"South","West South Central","shreveport","LA",172292,"city 100,000 thru 249,999",NA,NA,NA,NA,176906,"Shreveport, LA","City","LA","LA"
"Simi Valley,CA,City","CA0560900","Simi Valley",0,0,1,11,31,128,8,2017,1,"City","Simi Valley,CA","City",12,167,"Simi Valley","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",123443,NA,NA,"","","CA0560900","Simi Valley",NA,"West","Pacific","simi valley","CA",124707,"city 100,000 thru 249,999",NA,NA,NA,NA,123443,"Simi Valley, CA","City","CA","CA"
"Sioux City,IA,City","IA0970100","Sioux City",0,7,1,10,37,169,29,2017,1,"City","Sioux City,IA","City",18,235,"Sioux City","From IA","State UCR","Provided by Agency",85365,NA,NA,"","","IA0970100","Sioux City",NA,"Midwest","West North Central","sioux city","IA",85708,"city 50,000 thru 99,999",NA,NA,NA,NA,85365,"Sioux City, IA","City","IA","IA"
"Sioux Falls,SD,City","SD0490200","Sioux Falls",1,9,12,46,41,291,66,2017,1,"City","Sioux Falls,SD","City",68,398,"Sioux Falls","https://sdcrime.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",206559,NA,NA,"","","SD0490200","Sioux Falls",NA,"Midwest","West North Central","sioux falls","SD",170102,"city 100,000 thru 249,999",NA,NA,NA,NA,206559,"Sioux Falls, SD","City","SD","SD"
"Skokie,IL,City","IL0164A00","Skokie",0,3,2,14,18,102,2,2017,1,"City","Skokie,IL","City",19,122,"Skokie","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",64417,NA,NA,"","","IL0164A00","Skokie",NA,"Midwest","East North Central","skokie","IL",64047,"city 50,000 thru 99,999",NA,NA,NA,NA,64417,"Skokie, IL","City","IL","IL"
"Smyrna,TN,City","TN0750200","Smyrna",0,4,8,5,9,93,11,2017,1,"City","Smyrna,TN","City",17,113,"Smyrna","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",58096,NA,NA,"","","TN0750200","Smyrna",NA,"South","East South Central","smyrna","TN",58791,"city 50,000 thru 99,999",NA,NA,NA,NA,58096,"Smyrna, TN","City","TN","TN"
"Sonoma,CA,County","CA0490000","Sonoma",0,11,7,29,55,36,3,2017,1,"County","Sonoma,CA","County",47,94,"Sonoma","https://data.sonomacounty.ca.gov/Public-Safety/Sonoma-County-Sheriff-s-Office-Incident-Data/3rsj-iche/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60agency_code%60%2C%0A%20%20%60agency%60%2C%0A%20%20%60incident_number%60%2C%0A%20%20%60date_time%60%2C%0A%20%20%60incident_type%60%2C%0A%20%20%60location_type%60%2C%0A%20%20%60city%60%2C%0A%20%20%60intersection%60%2C%0A%20%20%60location%60%2C%0A%20%20%60upload%60/page/filter","Agency RMS","Open Source",131522,NA,NA,"","","CA0490000","Sonoma",NA,"West","Pacific","sonoma","CA",138566,"msa-county 100,000+",NA,NA,NA,NA,131522,"Sonoma, CA","County","CA","CA"
"South Bend,IN,City","IN0710200","South Bend",0,5,42,29,126,248,52,2017,1,"City","South Bend,IN","City",76,426,"South Bend","https://southbendin.gov/transparency-and-performance/police-transparency-hub/particrimes/","Agency Aggregated","Open Source",102999,NA,NA,"Inferred Apr-Nov 2021 from annual state total","","IN0710200","South Bend",NA,"Midwest","East North Central","south bend","IN",103415,"city 100,000 thru 249,999",NA,NA,NA,NA,102999,"South Bend, IN","City","IN","IN"
"South Jordan,UT,City","UT0181800","South Jordan",0,0,0,1,27,106,15,2017,1,"City","South Jordan,UT","City",1,148,"South Jordan","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",86444,NA,NA,"","","UT0181800","South Jordan",NA,"West","Mountain","south jordan","UT",86846,"city 50,000 thru 99,999",NA,NA,NA,NA,86444,"South Jordan, UT","City","UT","UT"
"South San Francisco,CA,City","CA0411700","South San Francisco",0,0,9,3,17,86,20,2017,1,"City","South San Francisco,CA","City",12,123,"South San Francisco","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",62205,NA,NA,"","","CA0411700","South San Francisco",NA,"West","Pacific","south san francisco","CA",62229,"city 50,000 thru 99,999",NA,NA,NA,NA,62205,"South San Francisco, CA","City","CA","CA"
"Southaven,MS,City","MS0170100","Southaven",3,2,4,2,22,126,3,2017,1,"City","Southaven,MS","City",11,151,"Southaven","https://mscrimestats.dps.ms.gov/public/View/dispview.aspx","State UCR","Open Source",57135,NA,NA,"","","MS0170100","Southaven",NA,"South","East South Central","southaven","MS",57537,"city 50,000 thru 99,999",NA,NA,NA,NA,57135,"Southaven, MS","City","MS","MS"
"Southfield,MI,City","MI6375100","Southfield",1,3,4,5,18,100,21,2017,1,"City","Southfield,MI","City",13,139,"Southfield","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",74960,NA,NA,"","","MI6375100","Southfield",NA,"Midwest","East North Central","southfield","MI",75454,"city 50,000 thru 99,999",NA,NA,NA,NA,74960,"Southfield, MI","City","MI","MI"
"Spokane,WA,City","WA0320400","Spokane",1,17,35,80,190,851,167,2017,1,"City","Spokane,WA","City",133,1208,"Spokane","https://my.spokanecity.org/police/","Agency RMS","Provided by Agency",230648,NA,NA,"","","WA0320400","Spokane",NA,"West","Pacific","spokane","WA",229529,"city 100,000 thru 249,999",NA,NA,NA,NA,230648,"Spokane, WA","City","WA","WA"
"Spring Hill,TN,City","TN0600300","Spring Hill",0,0,0,8,5,30,1,2017,1,"City","Spring Hill,TN","City",8,36,"Spring Hill","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",58200,NA,NA,"","","TN0600300","Spring Hill",NA,"South","East South Central","spring hill","TN",39373,"city 50,000 thru 99,999",NA,NA,NA,NA,58200,"Spring Hill, TN","City","TN","TN"
"Springfield,OR,City","OR0200600","Springfield",0,1,3,11,19,197,11,2017,1,"City","Springfield,OR","City",15,227,"Springfield","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",61185,NA,NA,"","","OR0200600","Springfield",NA,"West","Pacific","springfield","OR",60830,"city 50,000 thru 99,999",NA,NA,NA,NA,61185,"Springfield, OR","City","OR","OR"
"St Charles,MO,City","MO0920300","St Charles",0,4,0,6,50,123,13,2017,1,"City","St Charles,MO","City",10,186,"St Charles","https://showmecrime.mo.gov/","State UCR","Open Source",71408,NA,NA,"","","MO0920300","St Charles",NA,"Midwest","West North Central","st. charles","MO",72143,"city 50,000 thru 99,999",NA,NA,NA,NA,71408,"St Charles, MO","City","MO","MO"
"St Joseph,IN,County","IN0710000","St Joseph",0,2,6,7,25,67,4,2017,1,"County","St Joseph,IN","County",15,96,"St Joseph","https://cde.state.mn.us/","Crime Data Explorer","Open Source",109381,NA,NA,"Inferred Sep - Dec 2018","","IN0710000","St Joseph",NA,"Midwest","East North Central","st. joseph","IN",111095,"msa-county 100,000+",NA,NA,NA,NA,109381,"St Joseph, IN","County","IN","IN"
"St Joseph,MO,City","MO0110100","St Joseph",0,5,11,16,41,290,65,2017,1,"City","St Joseph,MO","City",32,396,"St Joseph","https://showmecrime.mo.gov/","State UCR","Open Source",69925,NA,NA,"","","MO0110100","St Joseph",NA,"Midwest","West North Central","st. joseph","MO",70139,"city 50,000 thru 99,999",NA,NA,NA,NA,69925,"St Joseph, MO","City","MO","MO"
"St Louis,MO,City","MOSPD0000","St Louis",16,22,144,268,288,1000,247,2017,1,"City","St Louis,MO","City",450,1535,"St Louis","https://showmecrime.mo.gov/","State UCR","Open Source",280108,NA,NA,"","","MOSPD0000","St Louis",NA,"Midwest","West North Central","st. louis","MO",277294,"city 250,000 thru 499,999",NA,NA,NA,NA,280108,"St Louis, MO","City","MO","MO"
"St Louis,MO,County","MO0950000","St Louis",1,11,44,107,147,502,92,2017,1,"County","St Louis,MO","County",163,741,"St Louis","https://showmecrime.mo.gov/","State UCR","Open Source",398969,NA,NA,"","","MO0950000","St Louis",NA,"Midwest","West North Central","st. louis county pol dep","MO",402510,"msa-county 100,000+",NA,NA,NA,NA,398969,"St Louis, MO","County","MO","MO"
"St Peters,MO,City","MO0920400","St Peters",0,8,1,18,16,110,19,2017,1,"City","St Peters,MO","City",27,145,"St Peters","https://showmecrime.mo.gov/","State UCR","Open Source",58937,NA,NA,"","","MO0920400","St Peters",NA,"Midwest","West North Central","st. peters","MO",59993,"city 50,000 thru 99,999",NA,NA,NA,NA,58937,"St Peters, MO","City","MO","MO"
"St. Clair Shores,MI,City","MI5072200","St. Clair Shores",0,4,1,3,8,44,6,2017,1,"City","St. Clair Shores,MI","City",8,58,"St. Clair Shores","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",57257,NA,NA,"","","MI5072200","St. Clair Shores",NA,"Midwest","East North Central","st. clair shores","MI",57157,"city 50,000 thru 99,999",NA,NA,NA,NA,57257,"St. Clair Shores, MI","City","MI","MI"
"St. George,UT,City","UT0270100","St. George",0,4,1,4,20,67,10,2017,1,"City","St. George,UT","City",9,97,"St. George","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",105930,NA,NA,"","","UT0270100","St. George","UT","West","Mountain","st. george","UT",107595,"city 100,000 thru 249,999",NA,NA,NA,NA,105930,"St. George, UT","City","UT","UT"
"St. Paul,MN,City","MN0620900","St. Paul",3,12,68,113,180,461,209,2017,1,"City","St. Paul,MN","City",196,850,"St. Paul","https://cde.state.mn.us/","State UCR","Open Source",300368,NA,NA,"","","MN0620900","St. Paul",NA,"Midwest","West North Central","st. paul","MN",304051,"city 250,000 thru 499,999",NA,NA,NA,NA,300368,"St. Paul, MN","City","MN","MN"
"Stark,OH,County","OH0760000","Stark",0,2,3,7,46,99,8,2017,1,"County","Stark,OH","County",12,153,"Stark","From OH","State UCR","Provided by State UCR Program",117590,NA,NA,"","","OH0760000","Stark",NA,"Midwest","East North Central","stark","OH",115327,"msa-county 100,000+",NA,NA,NA,NA,117590,"Stark, OH","County","OH","OH"
"Stockton,CA,City","CA0390500","Stockton",0,7,73,222,201,622,192,2017,1,"City","Stockton,CA","City",302,1015,"Stockton","https://www.stocktonca.gov/services/police_department/police_news___information/statistical_reports.php#outer-629","Agency Aggregated","Open Source",322220,NA,NA,"","","CA0390500","Stockton",NA,"West","Pacific","stockton","CA",319069,"city 250,000 thru 499,999",NA,NA,NA,NA,322220,"Stockton, CA","City","CA","CA"
"Sugar Land,TX,City","TX0790500","Sugar Land",0,0,2,1,17,97,6,2017,1,"City","Sugar Land,TX","City",3,120,"Sugar Land","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",108718,NA,NA,"","","TX0790500","Sugar Land",NA,"South","West South Central","sugar land","TX",107757,"city 100,000 thru 249,999",NA,NA,NA,NA,108718,"Sugar Land, TX","City","TX","TX"
"Sunnyvale,CA,City","CA0431600","Sunnyvale",0,1,3,4,51,154,26,2017,1,"City","Sunnyvale,CA","City",8,231,"Sunnyvale","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",152031,NA,NA,"","","CA0431600","Sunnyvale",NA,"West","Pacific","sunnyvale","CA",150893,"city 100,000 thru 249,999",NA,NA,NA,NA,152031,"Sunnyvale, CA","City","CA","CA"
