"city_state_id","ori.x","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori.y","pub_agency_name","state_abbr","region_name","division_name","population","population_1","pop_diff","city_state.y","Agency_Type.y","State_ref","State"
"Rochester,MN,City","MN0550100","Rochester",0,7,1,11,33,158,8,2017,1,"City","Rochester,MN","City",19,199,"Rochester","https://cde.state.mn.us/","State UCR","Open Source",122035,NA,NA,"","","MN0550100","Rochester",NA,"Midwest","West North Central",122035,124142,-2107,"Rochester, MN","City","MN","MN"
"Rochester,NY,City","NY0270100","Rochester",0,NA,70,39,105,480,37,2017,1,"City","Rochester,NY","City",109,622,"Rochester","https://data-rpdny.opendata.arcgis.com/datasets/rpdny::rpd-part-i-crime-2011-to-present/explore","Agency RMS","Open Source",208452,NA,NA,"","","NY0270100","Rochester",NA,"Northeast","Middle Atlantic",208452,206391,2061,"Rochester, NY","City","NY","NY"
"Rock Hill,SC,City","SC0460300","Rock Hill",2,11,9,24,35,206,14,2017,1,"City","Rock Hill,SC","City",46,255,"Rock Hill","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",75975,NA,NA,"","","SC0460300","Rock Hill",NA,"South","South Atlantic",75681,76087,-406,"Rock Hill, SC","City","SC","SC"
"Rockford,IL,City","IL1010400","Rockford",1,5,48,184,142,258,48,2017,1,"City","Rockford,IL","City",238,448,"Rockford","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",145873,NA,NA,"","","IL1010400","Rockford",NA,"Midwest","East North Central",145873,147184,-1311,"Rockford, IL","City","IL","IL"
"Rocklin,CA,City","CA0310400","Rocklin",0,2,1,3,16,110,13,2017,1,"City","Rocklin,CA","City",6,139,"Rocklin","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",74876,NA,NA,"","","CA0310400","Rocklin",NA,"West","Pacific",74876,75993,-1117,"Rocklin, CA","City","CA","CA"
"Rockwall,TX,City","TX1990100","Rockwall",0,6,0,4,5,59,8,2017,1,"City","Rockwall,TX","City",10,72,"Rockwall","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",53433,NA,NA,"","","TX1990100","Rockwall",NA,"South","West South Central",53433,55108,-1675,"Rockwall, TX","City","TX","TX"
"Rocky Mount,NC,City","NC0330100","Rocky Mount",0,0,12,15,46,101,10,2017,1,"City","Rocky Mount,NC","City",27,157,"Rocky Mount","From NC","State UCR","Provided by State UCR Program",53865,NA,NA,"","","NC0330100","Rocky Mount",NA,"South","South Atlantic",53865,39283,14582,"Rocky Mount, NC","City","NC","NC"
"Roseville,CA,City","CA0310500","Roseville",0,2,4,13,37,248,32,2017,1,"City","Roseville,CA","City",19,317,"Roseville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",158084,NA,NA,"","","CA0310500","Roseville",NA,"West","Pacific",158084,167225,-9141,"Roseville, CA","City","CA","CA"
"Roswell,GA,City","GA0600500","Roswell",1,0,4,9,25,105,2,2017,1,"City","Roswell,GA","City",14,132,"Roswell","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",91789,NA,NA,"","","GA0600500","Roswell",NA,"South","South Atlantic",93241,92178,1063,"Roswell, GA","City","GA","GA"
"Round Rock,TX,City","TX2460500","Round Rock",0,2,4,4,15,215,1,2017,1,"City","Round Rock,TX","City",10,231,"Round Rock","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",129898,NA,NA,"","","TX2460500","Round Rock",NA,"South","West South Central",129898,137413,-7515,"Round Rock, TX","City","TX","TX"
"Rowlett,TX,City","TX0573300","Rowlett",0,0,3,3,5,58,3,2017,1,"City","Rowlett,TX","City",6,66,"Rowlett","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",66671,NA,NA,"","","TX0573300","Rowlett",NA,"South","West South Central",66671,60831,5840,"Rowlett, TX","City","TX","TX"
"Royal Oak,MI,City","MI6371400","Royal Oak",0,0,1,2,2,35,5,2017,1,"City","Royal Oak,MI","City",3,42,"Royal Oak","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",57233,NA,NA,"","","MI6371400","Royal Oak",NA,"Midwest","East North Central",57233,58300,-1067,"Royal Oak, MI","City","MI","MI"
"Rutherford,TN,County","TN0750000","Rutherford",0,3,1,24,23,45,10,2017,1,"County","Rutherford,TN","County",28,78,"Rutherford","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",104616,NA,NA,"","","TN0750000","Rutherford",NA,"South","East South Central",104616,108849,-4233,"Rutherford, TN","County","TN","TN"
"Sacramento,CA,City","CA0340400","Sacramento",3,7,92,166,274,867,297,2017,1,"City","Sacramento,CA","City",268,1438,"Sacramento","https://experience.arcgis.com/experience/cb5a65e7a67743778cd277c7e3761b5a","Agency RMS","Open Source",529172,NA,NA,"","","CA0340400","Sacramento",NA,"West","Pacific",529172,538389,-9217,"Sacramento, CA","City","CA","CA"
"Sacramento,CA,County","CA0340000","Sacramento",0,10,69,147,245,642,14,2017,1,"County","Sacramento,CA","County",226,901,"Sacramento","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",604738,NA,NA,"","","CA0340000","Sacramento",NA,"West","Pacific",604738,602628,2110,"Sacramento, CA","County","CA","CA"
"Salem,OR,City","OR0240200","Salem",0,2,10,31,79,431,58,2017,1,"City","Salem,OR","City",43,568,"Salem","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",178276,NA,NA,"","","OR0240200","Salem",NA,"West","Pacific",178276,150898,27378,"Salem, OR","City","OR","OR"
"San Angelo,TX,City","TX2260100","San Angelo",0,8,10,13,75,279,24,2017,1,"City","San Angelo,TX","City",31,378,"San Angelo","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",98642,NA,NA,"","","TX2260100","San Angelo",NA,"South","West South Central",98642,100184,-1542,"San Angelo, TX","City","TX","TX"
"San Antonio,TX,City","TXSPD0000","San Antonio",15,96,228,643,1171,5106,690,2017,1,"City","San Antonio,TX","City",982,6967,"San Antonio","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",1490047,NA,NA,"","","TXSPD0000","San Antonio",NA,"South","West South Central",1490047,1549295,-59248,"San Antonio, TX","City","TX","TX"
"San Diego,CA,City","CA0371100","San Diego",2,39,127,246,402,1365,571,2017,1,"City","San Diego,CA","City",414,2338,"San Diego","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",1378349,NA,NA,"","","CA0371100","San Diego",NA,"West","Pacific",1378349,1409432,-31083,"San Diego, CA","City","CA","CA"
"San Diego,CA,County","CA0370000","San Diego",4,29,46,153,226,541,135,2017,1,"County","San Diego,CA","County",232,902,"San Diego","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",519218,NA,NA,"See County Sheriff","","CA0370000","San Diego",NA,"West","Pacific",519218,498387,20831,"San Diego, CA","County","CA","CA"
"San Francisco,CA,City","CA0380100","San Francisco",6,45,241,232,433,3666,409,2017,1,"City","San Francisco,CA","City",524,4508,"San Francisco","https://www.sanfranciscopolice.org/stay-safe/crime-data/crime-dashboard","Agency Aggregated","Open Source",782846,NA,NA,"","","CA0380100","San Francisco",NA,"West","Pacific",782846,815330,-32484,"San Francisco, CA","City","CA","CA"
"San Jose,CA,City","CA0431300","San Jose",4,50,101,157,373,1194,877,2017,1,"City","San Jose,CA","City",312,2444,"San Jose","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",952530,NA,NA,"","","CA0431300","San Jose",NA,"West","Pacific",952530,994435,-41905,"San Jose, CA","City","CA","CA"
"San Marcos,TX,City","TX1050100","San Marcos",0,6,7,7,26,128,17,2017,1,"City","San Marcos,TX","City",20,171,"San Marcos","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",71413,NA,NA,"","","TX1050100","San Marcos",NA,"South","West South Central",71413,75924,-4511,"San Marcos, TX","City","TX","TX"
"San Mateo,CA,City","CA0411600","San Mateo",0,0,3,19,65,111,13,2017,1,"City","San Mateo,CA","City",22,189,"San Mateo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",98883,NA,NA,"","","CA0411600","San Mateo",NA,"West","Pacific",98883,102362,-3479,"San Mateo, CA","City","CA","CA"
"San Mateo,CA,County","CA0410000","San Mateo",0,6,4,23,43,203,26,2017,1,"County","San Mateo,CA","County",33,272,"San Mateo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",127963,NA,NA,"","","CA0410000","San Mateo",NA,"West","Pacific",127963,127999,-36,"San Mateo, CA","County","CA","CA"
"San Rafael,CA,City","CA0210900","San Rafael",0,2,10,9,27,108,25,2017,1,"City","San Rafael,CA","City",21,160,"San Rafael","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",59400,NA,NA,"","","CA0210900","San Rafael",NA,"West","Pacific",59400,59670,-270,"San Rafael, CA","City","CA","CA"
"Santa Clara,CA,City","CA0431400","Santa Clara",0,4,3,10,44,235,30,2017,1,"City","Santa Clara,CA","City",17,309,"Santa Clara","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",126452,NA,NA,"","","CA0431400","Santa Clara",NA,"West","Pacific",126452,134290,-7838,"Santa Clara, CA","City","CA","CA"
"Santa Cruz,CA,County","CA0440000","Santa Cruz",0,4,1,10,43,135,2,2017,1,"County","Santa Cruz,CA","County",15,180,"Santa Cruz","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",128246,NA,NA,"","","CA0440000","Santa Cruz",NA,"West","Pacific",128246,125144,3102,"Santa Cruz, CA","County","CA","CA"
"Santa Fe,NM,City","NM0260100","Santa Fe",0,NA,2,NA,127,147,18,2017,1,"City","Santa Fe,NM","City",2,292,"Santa Fe","https://santafenm.gov/police/police-criminal-investigations/police-crime-analyst","Agency Aggregated","Open Source",89657,NA,NA,"Inferred Jun - Dec 2020 from annual average","","NM0260100","Santa Fe",NA,"West","Mountain",89657,91268,-1611,"Santa Fe, NM","City","NM","NM"
"Santa Maria,CA,City","CA0420400","Santa Maria",0,8,9,16,28,108,54,2017,1,"City","Santa Maria,CA","City",33,190,"Santa Maria","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",110056,NA,NA,"Inferred Aug - Oct 2019 & Feb 2021 from annual average","","CA0420400","Santa Maria",NA,"West","Pacific",110317,111741,-1424,"Santa Maria, CA","City","CA","CA"
"Santa Monica,CA,City","CA0196500","Santa Monica",0,3,14,29,52,281,22,2017,1,"City","Santa Monica,CA","City",46,355,"Santa Monica","From Santa Monica PD","Agency Aggregated","Provided by Agency",88552,NA,NA,"","","CA0196500","Santa Monica",NA,"West","Pacific",88552,90193,-1641,"Santa Monica, CA","City","CA","CA"
"Santa Rosa,CA,City","CA0490500","Santa Rosa",0,6,8,52,41,192,39,2017,1,"City","Santa Rosa,CA","City",66,272,"Santa Rosa","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",176855,NA,NA,"","","CA0490500","Santa Rosa",NA,"West","Pacific",176855,177414,-559,"Santa Rosa, CA","City","CA","CA"
"Sarasota,FL,County","FL0580000","Sarasota",0,2,6,28,62,308,22,2017,1,"County","Sarasota,FL","County",36,392,"Sarasota","https://www.sarasotasheriff.org/news/crime_crash_statistics/uniform_crime_reporting_statistics.php#revize_document_center_rz1986","Agency Aggregated","Open Source",294526,NA,NA,"","","FL0580000","Sarasota",NA,"South","South Atlantic",294526,287365,7161,"Sarasota, FL","County","FL","FL"
"Saratoga Springs,UT,City","UT0252200","Saratoga Springs",0,1,0,0,5,10,2,2017,1,"City","Saratoga Springs,UT","City",1,17,"Saratoga Springs","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",56039,NA,NA,"","","UT0252200","Saratoga Springs",NA,"West","Mountain",56039,63550,-7511,"Saratoga Springs, UT","City","UT","UT"
"Saratoga,NY,County","NY0450000","Saratoga",0,1,1,5,10,64,1,2017,1,"County","Saratoga,NY","County",7,75,"Saratoga","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",183036,NA,NA,"","","NY0450000","Saratoga",NA,"Northeast","Middle Atlantic",183036,185003,-1967,"Saratoga, NY","County","NY","NY"
"Sarpy,NE,County","NB0770000","Sarpy",0,0,1,2,2,39,6,2017,1,"County","Sarpy,NE","County",3,47,"Sarpy","https://crimestats.ne.gov/public/View/RSReport.aspx?ReportId=1082","State UCR","Agency Aggregated",101805,NA,NA,"","","NB0770000","Sarpy",NA,"Midwest","West North Central",98019,102219,-4200,"Sarpy, NE","County","NE","NE"
"Schaumburg,IL,City","IL0162A00","Schaumburg",0,1,5,1,6,92,4,2017,1,"City","Schaumburg,IL","City",7,102,"Schaumburg","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",75140,NA,NA,"Inferred Jan-Mar 2021 from annual average","","IL0162A00","Schaumburg",NA,"Midwest","East North Central",75140,76773,-1633,"Schaumburg, IL","City","IL","IL"
"Scranton,PA,City","PA0350400","Scranton",0,1,9,3,38,84,12,2017,1,"City","Scranton,PA","City",13,134,"Scranton","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",75687,NA,NA,"","","PA0350400","Scranton",NA,"Northeast","Middle Atlantic",75687,75837,-150,"Scranton, PA","City","PA","PA"
"Seattle,WA,City","WASPD0000","Seattle",2,33,114,181,673,2312,310,2017,1,"City","Seattle,WA","City",330,3295,"Seattle","https://data.seattle.gov/resource/tazs-3rd5.json","Agency Aggregated","Open Source",753786,NA,NA,"","","WASPD0000","Seattle",NA,"West","Pacific",753786,791503,-37717,"Seattle, WA","City","WA","WA"
"Shawnee,KS,City","KS0460900","Shawnee",0,1,1,2,7,58,8,2017,1,"City","Shawnee,KS","City",4,73,"Shawnee","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",70089,NA,NA,"","","KS0460900","Shawnee",NA,"Midwest","West North Central",70098,70311,-213,"Shawnee, KS","City","KS","KS"
"Shelby Township,MI,City","MI5074000","Shelby Township",1,4,1,6,5,37,1,2017,1,"City","Shelby Township,MI","City",12,43,"Shelby Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",79545,NA,NA,"","","MI5074000","Shelby Township",NA,"Midwest","East North Central",79545,80698,-1153,"Shelby Township, MI","City","MI","MI"
"Shelby,TN,County","TN0790000","Shelby",0,4,8,54,51,144,31,2017,1,"County","Shelby,TN","County",66,226,"Shelby","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",136188,NA,NA,"","","TN0790000","Shelby",NA,"South","East South Central",136188,140049,-3861,"Shelby, TN","County","TN","TN"
"Shreveport,LA,City","LA0090100","Shreveport",5,16,48,89,270,749,104,2017,1,"City","Shreveport,LA","City",158,1123,"Shreveport","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",172292,NA,NA,"","","LA0090100","Shreveport",NA,"South","West South Central",176906,171284,5622,"Shreveport, LA","City","LA","LA"
"Simi Valley,CA,City","CA0560900","Simi Valley",0,0,1,11,31,128,8,2017,1,"City","Simi Valley,CA","City",12,167,"Simi Valley","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",123443,NA,NA,"","","CA0560900","Simi Valley",NA,"West","Pacific",123443,125637,-2194,"Simi Valley, CA","City","CA","CA"
"Sioux City,IA,City","IA0970100","Sioux City",0,7,1,10,37,169,29,2017,1,"City","Sioux City,IA","City",18,235,"Sioux City","From IA","Crime Data Explorer","Provided by Agency",85365,NA,NA,"","","IA0970100","Sioux City",NA,"Midwest","West North Central",85365,87123,-1758,"Sioux City, IA","City","IA","IA"
"Skokie,IL,City","IL0164A00","Skokie",0,3,2,14,18,102,2,2017,1,"City","Skokie,IL","City",19,122,"Skokie","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",64417,NA,NA,"","","IL0164A00","Skokie",NA,"Midwest","East North Central",64417,65401,-984,"Skokie, IL","City","IL","IL"
"Smith,TX,County","TX2120000","Smith",1,0,5,8,62,119,23,2017,1,"County","Smith,TX","County",14,204,"Smith","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111489,NA,NA,"","","TX2120000","Smith",NA,"South","West South Central",111489,112051,-562,"Smith, TX","County","TX","TX"
"Smyrna,TN,City","TN0750200","Smyrna",0,4,8,5,9,93,11,2017,1,"City","Smyrna,TN","City",17,113,"Smyrna","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",58096,NA,NA,"","","TN0750200","Smyrna",NA,"South","East South Central",58096,62133,-4037,"Smyrna, TN","City","TN","TN"
"Sonoma,CA,County","CA0490000","Sonoma",0,11,7,29,55,36,3,2017,1,"County","Sonoma,CA","County",47,94,"Sonoma","https://data.sonomacounty.ca.gov/Public-Safety/Sonoma-County-Sheriff-s-Office-Incident-Data/3rsj-iche/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60agency_code%60%2C%0A%20%20%60agency%60%2C%0A%20%20%60incident_number%60%2C%0A%20%20%60date_time%60%2C%0A%20%20%60incident_type%60%2C%0A%20%20%60location_type%60%2C%0A%20%20%60city%60%2C%0A%20%20%60intersection%60%2C%0A%20%20%60location%60%2C%0A%20%20%60upload%60/page/filter","Agency RMS","Open Source",131522,NA,NA,"","","CA0490000","Sonoma",NA,"West","Pacific",131522,131223,299,"Sonoma, CA","County","CA","CA"
"South Bend,IN,City","IN0710200","South Bend",0,5,42,29,126,248,52,2017,1,"City","South Bend,IN","City",76,426,"South Bend","https://southbendin.gov/transparency-and-performance/police-transparency-hub/particrimes/","Agency Aggregated","Open Source",102999,NA,NA,"Inferred Apr-Nov 2021 from annual state total","","IN0710200","South Bend",NA,"Midwest","East North Central",102999,103804,-805,"South Bend, IN","City","IN","IN"
"South Jordan,UT,City","UT0181800","South Jordan",0,0,0,1,27,106,15,2017,1,"City","South Jordan,UT","City",1,148,"South Jordan","https://bci.utah.gov/crime-in-utah-dashboards/","Crime Data Explorer","Open Source",86444,NA,NA,"","","UT0181800","South Jordan",NA,"West","Mountain",86444,88346,-1902,"South Jordan, UT","City","UT","UT"
"South San Francisco,CA,City","CA0411700","South San Francisco",0,0,9,3,17,86,20,2017,1,"City","South San Francisco,CA","City",12,123,"South San Francisco","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",62205,NA,NA,"","","CA0411700","South San Francisco",NA,"West","Pacific",62205,64363,-2158,"South San Francisco, CA","City","CA","CA"
"Southaven,MS,City","MS0170100","Southaven",3,2,4,2,22,126,3,2017,1,"City","Southaven,MS","City",11,151,"Southaven","https://mscrimestats.dps.ms.gov/public/View/dispview.aspx","State UCR","Open Source",57135,NA,NA,"","","MS0170100","Southaven",NA,"South","East South Central",57135,58174,-1039,"Southaven, MS","City","MS","MS"
"Southfield,MI,City","MI6375100","Southfield",1,3,4,5,18,100,21,2017,1,"City","Southfield,MI","City",13,139,"Southfield","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",74960,NA,NA,"","","MI6375100","Southfield",NA,"Midwest","East North Central",74960,76992,-2032,"Southfield, MI","City","MI","MI"
"Sparks,NV,City","NV0160200","Sparks",1,5,11,23,50,159,44,2017,1,"City","Sparks,NV","City",40,253,"Sparks","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",109403,NA,NA,"","","NV0160200","Sparks",NA,"West","Mountain",109403,112191,-2788,"Sparks, NV","City","NV","NV"
"Spokane Valley,WA,City","WA0321500","Spokane Valley",0,12,3,19,49,294,44,2017,1,"City","Spokane Valley,WA","City",34,387,"Spokane Valley","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",109278,NA,NA,"","","WA0321500","Spokane Valley",NA,"West","Pacific",109278,109455,-177,"Spokane Valley, WA","City","WA","WA"
"Spring Hill,TN,City","TN0600300","Spring Hill",0,0,0,8,5,30,1,2017,1,"City","Spring Hill,TN","City",8,36,"Spring Hill","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",58200,NA,NA,"","","TN0600300","Spring Hill",NA,"South","East South Central",58200,40468,17732,"Spring Hill, TN","City","TN","TN"
"Springfield,IL,City","IL0840200","Springfield",0,10,17,57,80,286,22,2017,1,"City","Springfield,IL","City",84,388,"Springfield","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",112781,NA,NA,"","","IL0840200","Springfield",NA,"Midwest","East North Central",112781,112595,186,"Springfield, IL","City","IL","IL"
"Springfield,MO,City","MO0390300","Springfield",2,26,48,99,179,912,180,2017,1,"City","Springfield,MO","City",175,1271,"Springfield","https://showmecrime.mo.gov/","State UCR","Open Source",170521,NA,NA,"","","MO0390300","Springfield",NA,"Midwest","West North Central",170521,170956,-435,"Springfield, MO","City","MO","MO"
"Springfield,OR,City","OR0200600","Springfield",0,1,3,11,19,197,11,2017,1,"City","Springfield,OR","City",15,227,"Springfield","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",61185,NA,NA,"","","OR0200600","Springfield",NA,"West","Pacific",61185,61013,172,"Springfield, OR","City","OR","OR"
"St Charles,MO,City","MO0920300","St Charles",0,4,0,6,50,123,13,2017,1,"City","St Charles,MO","City",10,186,"St Charles","https://showmecrime.mo.gov/","State UCR","Open Source",71408,NA,NA,"","","MO0920300","St Charles",NA,"Midwest","West North Central",71408,72881,-1473,"St Charles, MO","City","MO","MO"
"St Joseph,MO,City","MO0110100","St Joseph",0,5,11,16,41,290,65,2017,1,"City","St Joseph,MO","City",32,396,"St Joseph","https://showmecrime.mo.gov/","State UCR","Open Source",69925,NA,NA,"","","MO0110100","St Joseph",NA,"Midwest","West North Central",69925,70838,-913,"St Joseph, MO","City","MO","MO"
"St Louis,MO,City","MOSPD0000","St Louis",16,22,144,268,288,1000,247,2017,1,"City","St Louis,MO","City",450,1535,"St Louis","https://showmecrime.mo.gov/","State UCR","Open Source",280108,NA,NA,"","","MOSPD0000","St Louis",NA,"Midwest","West North Central",280108,274819,5289,"St Louis, MO","City","MO","MO"
"St Louis,MO,County","MO0950000","St Louis",1,11,44,107,147,502,92,2017,1,"County","St Louis,MO","County",163,741,"St Louis","https://showmecrime.mo.gov/","State UCR","Open Source",398969,NA,NA,"","","MO0950000","St Louis",NA,"Midwest","West North Central",398969,400341,-1372,"St Louis, MO","County","MO","MO"
"St Peters,MO,City","MO0920400","St Peters",0,8,1,18,16,110,19,2017,1,"City","St Peters,MO","City",27,145,"St Peters","https://showmecrime.mo.gov/","State UCR","Open Source",58937,NA,NA,"","","MO0920400","St Peters",NA,"Midwest","West North Central",58937,62360,-3423,"St Peters, MO","City","MO","MO"
"St. Clair Shores,MI,City","MI5072200","St. Clair Shores",0,4,1,3,8,44,6,2017,1,"City","St. Clair Shores,MI","City",8,58,"St. Clair Shores","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",57257,NA,NA,"","","MI5072200","St. Clair Shores",NA,"Midwest","East North Central",57257,57908,-651,"St. Clair Shores, MI","City","MI","MI"
"St. Cloud,MN,City","MN0730400","St. Cloud",0,4,6,10,26,174,23,2017,1,"City","St. Cloud,MN","City",20,223,"St. Cloud","https://cde.state.mn.us/","State UCR","Open Source",69922,NA,NA,"","","MN0730400","St. Cloud",NA,"Midwest","West North Central",69922,57723,12199,"St. Cloud, MN","City","MN","MN"
"St. George,UT,City","UT0270100","St. George",0,4,1,4,20,67,10,2017,1,"City","St. George,UT","City",9,97,"St. George","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",105930,NA,NA,"","","UT0270100","St. George","UT","West","Mountain",105930,109020,-3090,"St. George, UT","City","UT","UT"
"St. Mary's,MD,County","MD0190000","St. Mary's",0,2,4,8,22,93,4,2017,1,"County","St. Mary's,MD","County",14,119,"St. Mary's","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",115684,NA,NA,"","","MD0190000","St. Mary's",NA,"South","South Atlantic",115684,116720,-1036,"St Mary's, MD","County","MD","MD"
"St. Paul,MN,City","MN0620900","St. Paul",3,12,68,113,180,461,209,2017,1,"City","St. Paul,MN","City",196,850,"St. Paul","https://cde.state.mn.us/","State UCR","Open Source",300368,NA,NA,"","","MN0620900","St. Paul",NA,"Midwest","West North Central",300368,307657,-7289,"St. Paul, MN","City","MN","MN"
"Stamford,CT,City","CT0013500","Stamford",0,2,7,13,18,134,17,2017,1,"City","Stamford,CT","City",22,169,"Stamford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",136512,NA,NA,"","","CT0013500","Stamford",NA,"Northeast","New England",136512,140066,-3554,"Stamford, CT","City","CT","CT"
"Stark,OH,County","OH0760000","Stark",0,2,3,7,46,99,8,2017,1,"County","Stark,OH","County",12,153,"Stark","From OH","State UCR","Provided by State UCR Program",117590,NA,NA,"","","OH0760000","Stark",NA,"Midwest","East North Central",117590,112595,4995,"Stark, OH","County","OH","OH"
"State College,PA,City","PA0140300","State College",0,0,0,3,3,27,0,2017,1,"City","State College,PA","City",3,30,"State College","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",58532,NA,NA,"","","PA0140300","State College",NA,"Northeast","Middle Atlantic",58532,57940,592,"State College, PA","City","PA","PA"
"Sterling Heights,MI,City","MI5076500","Sterling Heights",1,2,2,8,18,83,9,2017,1,"City","Sterling Heights,MI","City",13,110,"Sterling Heights","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",131801,NA,NA,"","","MI5076500","Sterling Heights",NA,"Midwest","East North Central",131801,134402,-2601,"Sterling Heights, MI","City","MI","MI"
"Stockton,CA,City","CA0390500","Stockton",0,7,73,222,201,622,192,2017,1,"City","Stockton,CA","City",302,1015,"Stockton","https://www.stocktonca.gov/services/police_department/police_news___information/statistical_reports.php#outer-629","Agency Aggregated","Open Source",322220,NA,NA,"","","CA0390500","Stockton",NA,"West","Pacific",322220,325985,-3765,"Stockton, CA","City","CA","CA"
"Stratford,CT,City","CT0013800","Stratford",0,2,5,1,9,54,9,2017,1,"City","Stratford,CT","City",8,72,"Stratford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",52596,NA,NA,"","","CT0013800","Stratford",NA,"Northeast","New England",52596,53961,-1365,"Stratford, CT","City","CT","CT"
