"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Little Rock,AR,City","Little Rock",3,14,55,231,173,858,119,2017,1,"Little Rock,AR","City",303,1150,"Little Rock","https://www.littlerock.gov/media/21988/part-i-offenses-by-month.pdf","Agency Aggregated","Open Source",202986,NA,NA,"","","AR0600200","Little Rock",NA,"South","West South Central","little rock","AR",204247,"city 100,000 thru 249,999",NA,NA,NA,NA,202986,"Little Rock, AR","City","AR","AR"
"Livermore,CA,City","Livermore",0,3,6,12,18,116,15,2018,12,"Livermore,CA","City",21,149,"Livermore","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83155,NA,NA,"","","CA0010700","Livermore",NA,"West","Pacific","livermore","CA",81316,"city 50,000 thru 99,999",NA,NA,NA,NA,83155,"Livermore, CA","City","CA","CA"
"Livingston,LA,County","Livingston",0,1,1,27,75,213,3,2017,5,"Livingston,LA","County",29,291,"Livingston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",134038,NA,NA,"","","LA0320000","Livingston",NA,"South","West South Central","livingston","LA",136545,"msa-county 100,000+",NA,NA,NA,NA,134038,"Livingston, LA","County","LA","LA"
"Livingston,MI,County","Livingston",0,3,0,4,1,36,2,2024,1,"Livingston,MI","County",7,39,"Livingston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",129813,NA,NA,"","","MI4714700","Livingston",NA,"Midwest","East North Central","livingston","MI",131955,"msa-county 100,000+",NA,NA,NA,NA,129813,"Livingston, MI","County","MI","MI"
"Livonia,MI,City","Livonia",1,0,2,10,8,64,21,2023,2,"Livonia,MI","City",13,93,"Livonia","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",93042,NA,NA,"","","MI8253800","Livonia",NA,"Midwest","East North Central","livonia","MI",91189,"city 50,000 thru 99,999",NA,NA,NA,NA,93042,"Livonia, MI","City","MI","MI"
"Logan,UT,City","Logan",0,1,0,3,5,48,5,2024,3,"Logan,UT","City",4,58,"Logan","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",55645,NA,NA,"","","UT0030100","Logan",NA,"West","Mountain","logan","UT",56083,"city 50,000 thru 99,999",NA,NA,NA,NA,55645,"Logan, UT","City","UT","UT"
"Long Beach,CA,City","Long Beach",4,10,85,100,257,678,265,2017,1,"Long Beach,CA","City",199,1200,"Long Beach","https://www.longbeach.gov/police/crime-info/crime-statistics/","Agency Aggregated","Open Source",444415,NA,NA,"","","CA0194100","Long Beach",NA,"West","Pacific","long beach","CA",444232,"city 250,000 thru 499,999",NA,NA,NA,NA,444415,"Long Beach, CA","City","CA","CA"
"Longview,TX,City","Longview",0,4,4,15,38,166,16,2022,2,"Longview,TX","City",23,220,"Longview","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",82981,NA,NA,"","","TX0920500","Longview",NA,"South","West South Central","longview","TX",81344,"city 50,000 thru 99,999",NA,NA,NA,NA,82981,"Longview, TX","City","TX","TX"
"Lorain,OH,City","Lorain",0,2,4,24,20,67,3,2023,1,"Lorain,OH","City",30,90,"Lorain","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",65436,NA,NA,"","","OH0470500","Lorain",NA,"Midwest","East North Central","lorain","OH",65374,"city 50,000 thru 99,999",NA,NA,NA,NA,65436,"Lorain, OH","City","OH","OH"
"Los Angeles,CA,City","Los Angeles",24,190,706,1207,1067,5169,1285,2020,2,"Los Angeles,CA","City",2127,7521,"Los Angeles","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",3786018,NA,NA,"","","CA0194200","Los Angeles",NA,"West","Pacific","los angeles","CA",3796352,"city 1,000,000+",NA,NA,NA,NA,3786018,"Los Angeles, CA","City","CA","CA"
"Los Angeles,CA,County","Los Angeles",11,34,452,556,1232,3192,1255,2017,1,"Los Angeles,CA","County",1053,5679,"Los Angeles","https://lasd.org/transparency/part1and2crimedata/#part1","Agency Aggregated","Open Source",1008018,NA,NA,"","","CA0190000","Los Angeles",NA,"West","Pacific","los angeles","CA",1110752,"msa-county 100,000+",NA,NA,NA,NA,1008018,"Los Angeles, CA","County","CA","CA"
"Louisville,KY,City","Louisville",6,39,112,209,539,1757,382,2017,1,"Louisville,KY","City",366,2678,"Louisville","https://data.louisvilleky.gov/search?tags=lmpd","Agency RMS","Open Source",669468,NA,NA,"","","KY0568000","Louisville",NA,"South","East South Central","louisville metro","KY",676843,"city 500,000 thru 999,999",NA,NA,NA,NA,669468,"Louisville, KY","City","KY","KY"
"Loveland,CO,City","Loveland",0,5,0,8,6,79,5,2025,2,"Loveland,CO","City",13,90,"Loveland","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",78656,NA,NA,"","","CO0350400","Loveland",NA,"West","Mountain","loveland","CO",80374,"city 50,000 thru 99,999",NA,NA,NA,NA,78656,"Loveland, CO","City","CO","CO"
"Lower Merion,PA,City","Lower Merion",0,0,3,5,4,100,6,2024,9,"Lower Merion,PA","City",8,110,"Lower Merion","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",64350,NA,NA,"","","PA0461400","Lower Merion",NA,"Northeast","Middle Atlantic","lower merion township","PA",64290,"city 50,000 thru 99,999",NA,NA,NA,NA,64350,"Lower Merion, PA","City","PA","PA"
"Lower Paxton,PA,City","Lower Paxton",0,2,1,3,2,45,4,2024,7,"Lower Paxton,PA","City",6,51,"Lower Paxton","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",55204,NA,NA,"","","PA0220400","Lower Paxton",NA,"Northeast","Middle Atlantic","lower paxton township","PA",55174,"city 50,000 thru 99,999",NA,NA,NA,NA,55204,"Lower Paxton, PA","City","PA","PA"
"Lubbock,TX,City","Lubbock",2,11,30,134,94,409,55,2025,1,"Lubbock,TX","City",177,558,"Lubbock","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",266960,NA,NA,"","","TX1520200","Lubbock",NA,"South","West South Central","lubbock","TX",269900,"city 250,000 thru 499,999",NA,NA,NA,NA,266960,"Lubbock, TX","City","TX","TX"
"Lynchburg,VA,City","Lynchburg",0,1,2,17,11,94,8,2020,3,"Lynchburg,VA","City",20,113,"Lynchburg","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",79509,NA,NA,"","","VA1140000","Lynchburg",NA,"South","South Atlantic","lynchburg","VA",80339,"city 50,000 thru 99,999",NA,NA,NA,NA,79509,"Lynchburg, VA","City","VA","VA"
"Lynn,MA,City","Lynn",1,4,15,39,25,125,21,2017,9,"Lynn,MA","City",59,171,"Lynn","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",101144,NA,NA,"","","MA0051400","Lynn",NA,"Northeast","New England","lynn","MA",103200,"city 100,000 thru 249,999",NA,NA,NA,NA,101144,"Lynn, MA","City","MA","MA"
"Macomb,MI,County","Macomb",0,7,4,14,16,58,5,2019,3,"Macomb,MI","County",25,79,"Macomb","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",191695,NA,NA,"","","MI5015000","Macomb",NA,"Midwest","East North Central","macomb","MI",200960,"msa-county 100,000+",NA,NA,NA,NA,191695,"Macomb, MI","County","MI","MI"
"Madera,CA,City","Madera",0,6,6,26,6,53,6,2023,6,"Madera,CA","City",38,65,"Madera","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",68607,NA,NA,"","","CA0200200","Madera",NA,"West","Pacific","madera","CA",68607,"city 50,000 thru 99,999",NA,NA,NA,NA,68862,"Madera, CA","City","CA","CA"
"Madison,WI,City","Madison",1,3,7,52,27,438,19,2025,7,"Madison,WI","City",63,484,"Madison","From WI","State UCR","Provided by State UCR Program",274234,NA,NA,"","","WI0130100","Madison",NA,"Midwest","East North Central","madison","WI",282045,"city 250,000 thru 499,999",NA,NA,NA,NA,274234,"Madison, WI","City","WI","WI"
"Malden,MA,City","Malden",0,1,2,10,7,35,16,2022,1,"Malden,MA","City",13,58,"Malden","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",64291,NA,NA,"","","MA0092700","Malden",NA,"Northeast","New England","malden","MA",66046,"city 50,000 thru 99,999",NA,NA,NA,NA,64291,"Malden, MA","City","MA","MA"
"Manchester,NH,City","Manchester",0,9,16,39,45,157,12,2017,1,"Manchester,NH","City",64,214,"Manchester","https://www.manchesternh.gov/Departments/Police/Administrative-Division/Crime-Analysis/Interactive-Data-Dashboards","Agency Aggregated","Open Source",114963,NA,NA,"","","NH0063400","Manchester",NA,"Northeast","New England","manchester","NH",115464,"city 100,000 thru 249,999",NA,NA,NA,NA,114963,"Manchester, NH","City","NH","NH"
"Mansfield,TX,City","Mansfield",0,0,1,6,12,77,5,2025,4,"Mansfield,TX","City",7,94,"Mansfield","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",78788,NA,NA,"","","TX2202000","Mansfield",NA,"South","West South Central","mansfield","TX",74436,"city 50,000 thru 99,999",NA,NA,NA,NA,78788,"Mansfield, TX","City","TX","TX"
"Manteca,CA,City","Manteca",1,0,8,3,26,149,31,2017,1,"Manteca,CA","City",12,206,"Manteca","https://www.manteca.gov/departments/police-department/crime-information","Agency Aggregated","Open Source",88518,NA,NA,"","","CA0390300","Manteca",NA,"West","Pacific","manteca","CA",93538,"city 50,000 thru 99,999",NA,NA,NA,NA,88518,"Manteca, CA","City","CA","CA"
"Maple Grove,MN,City","Maple Grove",0,3,1,5,7,85,1,2021,3,"Maple Grove,MN","City",9,93,"Maple Grove","https://cde.state.mn.us/","State UCR","Open Source",70729,NA,NA,"","","MN0272700","Maple Grove",NA,"Midwest","West North Central","maple grove","MN",71622,"city 50,000 thru 99,999",NA,NA,NA,NA,70729,"Maple Grove, MN","City","MN","MN"
"Marana,AZ,City","Marana",0,0,0,3,1,61,4,2025,2,"Marana,AZ","City",3,66,"Marana","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",57718,NA,NA,"","","AZ0100900","Marana",NA,"West","Mountain","marana","AZ",60507,"city 50,000 thru 99,999",NA,NA,NA,NA,57718,"Marana, AZ","City","AZ","AZ"
"Maricopa,AZ,City","Maricopa",0,0,2,10,2,49,5,2025,4,"Maricopa,AZ","City",12,56,"Maricopa","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",70355,NA,NA,"","","AZ0111700","Maricopa",NA,"West","Mountain","maricopa","AZ",75614,"city 50,000 thru 99,999",NA,NA,NA,NA,70355,"Maricopa, AZ","City","AZ","AZ"
"Marietta,GA,City","Marietta",0,6,6,10,23,166,15,2020,1,"Marietta,GA","City",22,204,"Marietta","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63354,NA,NA,"","","GA0330300","Marietta",NA,"South","South Atlantic","marietta","GA",63354,"city 50,000 thru 99,999",NA,NA,NA,NA,63407,"Marietta, GA","City","GA","GA"
"McAllen,TX,City","McAllen",1,2,2,8,11,264,4,2017,2,"McAllen,TX","City",13,279,"McAllen","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145684,NA,NA,"","","TX1080800","McAllen",NA,"South","West South Central","mcallen","TX",148017,"city 100,000 thru 249,999",NA,NA,NA,NA,145684,"McAllen, TX","City","TX","TX"
"Mckinney,TX,City","Mckinney",1,3,2,14,14,140,22,2023,1,"Mckinney,TX","City",20,176,"Mckinney","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",212716,NA,NA,"","","TX0430500","Mckinney",NA,"South","West South Central","mckinney","TX",219132,"city 100,000 thru 249,999",NA,NA,NA,NA,212716,"Mckinney, TX","City","TX","TX"
"Medford,MA,City","Medford",2,0,2,7,3,66,12,2023,4,"Medford,MA","City",11,81,"Medford","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",68280,NA,NA,"","","MA0093000","Medford",NA,"Northeast","New England","medford","MA",59601,"city 50,000 thru 99,999",NA,NA,NA,NA,68280,"Medford, MA","City","MA","MA"
"Memphis,TN,City","Memphis",20,39,228,708,485,2354,408,2020,1,"Memphis,TN","City",995,3247,"Memphis","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency Aggregated","Open Source",616061,NA,NA,"","","TNMPD0000","Memphis",NA,"South","East South Central","memphis","TN",613207,"city 500,000 thru 999,999",NA,NA,NA,NA,616061,"Memphis, TN","City","TN","TN"
"Merced,CA,City","Merced",0,8,17,47,24,113,38,2023,3,"Merced,CA","City",72,175,"Merced","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",94125,NA,NA,"","","CA0240600","Merced",NA,"West","Pacific","merced","CA",96077,"city 50,000 thru 99,999",NA,NA,NA,NA,94125,"Merced, CA","City","CA","CA"
"Meridian,ID,City","Meridian",0,7,1,15,8,71,5,2017,2,"Meridian,ID","City",23,84,"Meridian","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",135239,NA,NA,"","","ID0010300","Meridian",NA,"West","Mountain","meridian","ID",140353,"city 100,000 thru 249,999",NA,NA,NA,NA,135239,"Meridian, ID","City","ID","ID"
"Mesa,AZ,City","Mesa",1,10,15,138,77,452,66,2025,1,"Mesa,AZ","City",164,595,"Mesa","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",515848,NA,NA,"","","AZ0071700","Mesa",NA,"West","Mountain","mesa","AZ",513585,"city 500,000 thru 999,999",NA,NA,NA,NA,515848,"Mesa, AZ","City","AZ","AZ"
"Mesquite,TX,City","Mesquite",0,5,22,26,58,314,73,2017,12,"Mesquite,TX","City",53,445,"Mesquite","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",147926,NA,NA,"","","TX0571800","Mesquite",NA,"South","West South Central","mesquite","TX",148598,"city 100,000 thru 249,999",NA,NA,NA,NA,147926,"Mesquite, TX","City","TX","TX"
"Methuen,MA,City","Methuen",0,4,0,4,1,20,0,2021,3,"Methuen,MA","City",8,21,"Methuen","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",53558,NA,NA,"","","MA0051900","Methuen",NA,"Northeast","New England","methuen","MA",54623,"city 50,000 thru 99,999",NA,NA,NA,NA,53558,"Methuen, MA","City","MA","MA"
"Miami Beach,FL,City","Miami Beach",0,8,25,21,47,603,39,2017,1,"Miami Beach,FL","City",54,689,"Miami Beach","https://www.miamibeachfl.gov/yourmbpd/monthlycrimesdatareport/","Agency Aggregated","Open Source",78824,NA,NA,"Population via FBI CIUS 2020","","FL0130700","Miami Beach",NA,"South","South Atlantic","miami beach","FL",78676,"city 50,000 thru 99,999",NA,NA,NA,NA,78824,"Miami Beach, FL","City","FL","FL"
"Midwest City,OK,City","Midwest City",0,2,7,11,26,114,13,2020,1,"Midwest City,OK","City",20,153,"Midwest City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57961,NA,NA,"","","OK0550400","Midwest City",NA,"South","West South Central","midwest city","OK",57961,"city 50,000 thru 99,999",NA,NA,NA,NA,57696,"Midwest City, OK","City","OK","OK"
"Milford,CT,City","Milford",0,0,1,0,4,100,7,2021,12,"Milford,CT","City",1,111,"Milford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",53011,NA,NA,"","","CT0008400","Milford",NA,"Northeast","New England","milford","CT",53065,"city 50,000 thru 99,999",NA,NA,NA,NA,53011,"Milford, CT","City","CT","CT"
"Millcreek,PA,City","Millcreek",1,1,0,3,5,24,2,2025,9,"Millcreek,PA","City",5,31,"Millcreek","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",53119,NA,NA,"Erie County","","PA0250300","Millcreek",NA,"Northeast","Middle Atlantic","millcreek township","PA",52803,"city 50,000 thru 99,999",NA,NA,NA,NA,53119,"Millcreek, PA","City","PA","PA"
"Milpitas,CA,City","Milpitas",0,NA,3,3,22,143,24,2017,1,"Milpitas,CA","City",6,189,"Milpitas","https://www.milpitas.gov/1107/Crime-and-Incident-Data","Agency Aggregated","Open Source",76573,NA,NA,"","","CA0430800","Milpitas",NA,"West","Pacific","milpitas","CA",76523,"city 50,000 thru 99,999",NA,NA,NA,NA,76573,"Milpitas, CA","City","CA","CA"
"Milwaukee,WI,City","Milwaukee",12,33,286,518,442,1045,492,2017,9,"Milwaukee,WI","City",849,1979,"Milwaukee","https://data.milwaukee.gov/dataset/wibr","Agency RMS","Open Source",558698,NA,NA,"","","WIMPD0000","Milwaukee",NA,"Midwest","East North Central","milwaukee","WI",560416,"city 500,000 thru 999,999",NA,NA,NA,NA,558698,"Milwaukee, WI","City","WI","WI"
"Minneapolis,MN,City","Minneapolis",7,28,94,180,168,787,268,2021,3,"Minneapolis,MN","City",309,1223,"Minneapolis","https://cde.state.mn.us/","State UCR","Open Source",422341,NA,NA,"","","MN0271100","Minneapolis",NA,"Midwest","West North Central","minneapolis","MN",423282,"city 250,000 thru 499,999",NA,NA,NA,NA,422341,"Minneapolis, MN","City","MN","MN"
"Minnetonka,MN,City","Minnetonka",0,1,1,4,14,56,3,2024,7,"Minnetonka,MN","City",6,73,"Minnetonka","https://cde.state.mn.us/","State UCR","Open Source",51791,NA,NA,"","","MN0271200","Minnetonka",NA,"Midwest","West North Central","minnetonka","MN",51935,"city 50,000 thru 99,999",NA,NA,NA,NA,51791,"Minnetonka, MN","City","MN","MN"
"Missoula,MT,City","Missoula",1,6,4,16,24,168,28,2020,12,"Missoula,MT","City",27,220,"Missoula","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",78911,NA,NA,"","","MT0320100","Missoula",NA,"West","Mountain","missoula","MT",78911,"city 50,000 thru 99,999",NA,NA,NA,NA,78269,"Missoula, MT","City","MT","MT"
"Mobile,AL,City","Mobile",5,NA,NA,NA,NA,NA,NA,2024,1,"Mobile,AL","City",5,0,"Mobile","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",237469,NA,NA,"","","AL0020100","Mobile",NA,"South","East South Central","mobile","AL",237092,"city 100,000 thru 249,999",NA,NA,NA,102,237469,"Mobile, AL","City","AL","AL"
"Monterey Park,CA,City","Monterey Park",0,0,3,9,17,60,15,2022,2,"Monterey Park,CA","City",12,92,"Monterey Park","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57419,NA,NA,"","","CA0194800","Monterey Park",NA,"West","Pacific","monterey park","CA",56904,"city 50,000 thru 99,999",NA,NA,NA,NA,57419,"Monterey Park, CA","City","CA","CA"
"Montgomery,MD,County","Montgomery",3,37,76,61,168,984,87,2017,1,"Montgomery,MD","County",177,1239,"Montgomery","https://data.montgomerycountymd.gov/Public-Safety/Crime/icn6-v9z3/explore/query/SELECT%0A%20%20%60incident_id%60%2C%0A%20%20%60offence_code%60%2C%0A%20%20%60case_number%60%2C%0A%20%20%60date%60%2C%0A%20%20%60start_date%60%2C%0A%20%20%60end_date%60%2C%0A%20%20%60nibrs_code%60%2C%0A%20%20%60victims%60%2C%0A%20%20%60crimename1%60%2C%0A%20%20%60crimename2%60%2C%0A%20%20%60crimename3%60%2C%0A%20%20%60district%60%2C%0A%20%20%60location%60%2C%0A%20%20%60city%60%2C%0A%20%20%60state%60%2C%0A%20%20%60zip_code%60%2C%0A%20%20%60agency%60%2C%0A%20%20%60place%60%2C%0A%20%20%60sector%60%2C%0A%20%20%60beat%60%2C%0A%20%20%60pra%60%2C%0A%20%20%60address_number%60%2C%0A%20%20%60street_prefix_dir%60%2C%0A%20%20%60address_street%60%2C%0A%20%20%60street_suffix_dir%60%2C%0A%20%20%60street_type%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60police_district_number%60%2C%0A%20%20%60geolocation%60%0AORDER%20BY%20%60start_date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",896963,NA,NA,"","","MD0160400","Montgomery",NA,"South","South Atlantic","montgomery county pd","MD",915053,"msa-county 100,000+",NA,NA,NA,NA,896963,"Montgomery, MD","County","MD","MD"
"Moore,OK,City","Moore",0,2,1,3,17,72,9,2017,1,"Moore,OK","City",6,98,"Moore","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63609,NA,NA,"","","OK0140100","Moore",NA,"South","West South Central","moore","OK",63609,"city 50,000 thru 99,999",NA,NA,NA,NA,63311,"Moore, OK","City","OK","OK"
"Mount Pleasant,SC,City","Mount Pleasant",0,0,1,7,4,112,17,2020,9,"Mount Pleasant,SC","City",8,133,"Mount Pleasant","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",96608,NA,NA,"","","SC0100300","Mount Pleasant",NA,"South","South Atlantic","mount pleasant","SC",96608,"city 50,000 thru 99,999",NA,NA,NA,NA,96320,"Mount Pleasant, SC","City","SC","SC"
"Mount Prospect,IL,City","Mount Prospect",0,0,0,1,4,35,0,2018,3,"Mount Prospect,IL","City",1,39,"Mount Prospect","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",53932,NA,NA,"Inferred Jan-Mar 2021 counts from annual average","","IL0167200","Mount Prospect",NA,"Midwest","East North Central","mount prospect","IL",53523,"city 50,000 thru 99,999",NA,NA,NA,NA,53932,"Mount Prospect, IL","City","IL","IL"
"Mount Vernon,NY,City","Mount Vernon",0,3,7,23,13,85,14,2017,1,"Mount Vernon,NY","City",33,112,"Mount Vernon","https://www.cmvny.com/518/Annual-Reports-Monthly-Crime-Stats-Histo","Agency Aggregated","Open Source",70812,NA,NA,"","","NY0590300","Mount Vernon",NA,"Northeast","Middle Atlantic","mount vernon","NY",70390,"city 50,000 thru 99,999",NA,NA,NA,NA,70812,"Mount Vernon, NY","City","NY","NY"
"Mountain View,CA,City","Mountain View",0,1,6,10,27,152,8,2018,7,"Mountain View,CA","City",17,187,"Mountain View","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",80382,NA,NA,"","","CA0431100","Mountain View",NA,"West","Pacific","mountain view","CA",81461,"city 50,000 thru 99,999",NA,NA,NA,NA,80382,"Mountain View, CA","City","CA","CA"
"Murrieta,CA,City","Murrieta",0,2,3,2,25,108,20,2017,1,"Murrieta,CA","City",7,153,"Murrieta","https://www.murrietaca.gov/759/Police-Activity-Reports","Agency Aggregated","Open Source",115037,NA,NA,"","","CA0334200","Murrieta",NA,"West","Pacific","murrieta","CA",112125,"city 100,000 thru 249,999",NA,NA,NA,NA,115037,"Murrieta, CA","City","CA","CA"
"Napa,CA,City","Napa",0,1,4,20,5,80,12,2024,2,"Napa,CA","City",25,97,"Napa","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",77956,NA,NA,"","","CA0280200","Napa",NA,"West","Pacific","napa","CA",76888,"city 50,000 thru 99,999",NA,NA,NA,NA,77956,"Napa, CA","City","CA","CA"
"Nashville,TN,City","Nashville",12,32,126,461,316,1700,249,2020,3,"Nashville,TN","City",631,2265,"Nashville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency RMS","Open Source",690495,NA,NA,"","","TN0190100","Nashville",NA,"South","East South Central","metropolitan nashville p","TN",698987,"city 500,000 thru 999,999",NA,NA,NA,NA,690495,"Nashville, TN","City","TN","TN"
"National City,CA,City","National City",0,1,5,7,4,28,7,2019,1,"National City,CA","City",13,39,"National City","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",55270,NA,NA,"","","CA0370900","National City",NA,"West","Pacific","national city","CA",54915,"city 50,000 thru 99,999",NA,NA,NA,NA,55270,"National City, CA","City","CA","CA"
"New Bedford,MA,City","New Bedford",0,4,4,28,11,87,12,2021,3,"New Bedford,MA","City",36,110,"New Bedford","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",100876,NA,NA,"","","MA0031100","New Bedford",NA,"Northeast","New England","new bedford","MA",102491,"city 100,000 thru 249,999",NA,NA,NA,NA,100876,"New Bedford, MA","City","MA","MA"
"New Braunfels,TX,City","New Braunfels",0,2,4,17,8,73,11,2021,3,"New Braunfels,TX","City",23,92,"New Braunfels","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111942,NA,NA,"","","TX0460100","New Braunfels",NA,"South","West South Central","new braunfels","TX",91816,"city 100,000 thru 249,999",NA,NA,NA,NA,111942,"New Braunfels, TX","City","TX","TX"
"New Britain,CT,City","New Britain",0,3,7,8,16,81,12,2020,1,"New Britain,CT","City",18,109,"New Britain","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",74609,NA,NA,"","","CT0008900","New Britain",NA,"Northeast","New England","new britain","CT",74528,"city 50,000 thru 99,999",NA,NA,NA,NA,74609,"New Britain, CT","City","CT","CT"
"New Hanover,NC,County","New Hanover",1,2,1,14,6,49,3,2025,2,"New Hanover,NC","County",18,58,"New Hanover","From NC","State UCR","Provided by State UCR Program",105363,NA,NA,"","","NC0650000","New Hanover",NA,"South","South Atlantic","new hanover","NC",108345,"msa-county 100,000+",NA,NA,NA,NA,105363,"New Hanover, NC","County","NC","NC"
"New Orleans,LA,City","New Orleans",23,NA,NA,NA,NA,NA,NA,2017,1,"New Orleans,LA","City",23,0,"New Orleans","https://data.nola.gov/Public-Safety-and-Preparedness/Electronic-Police-Report-2024/c5iy-ew8n/explore/query/SELECT%0A%20%20%60item_number%60%2C%0A%20%20%60district%60%2C%0A%20%20%60location%60%2C%0A%20%20%60disposition%60%2C%0A%20%20%60signal_type%60%2C%0A%20%20%60signal_description%60%2C%0A%20%20%60occurred_date_time%60%2C%0A%20%20%60charge_code%60%2C%0A%20%20%60charge_description%60%2C%0A%20%20%60offender_number%60%2C%0A%20%20%60offenderid%60%2C%0A%20%20%60offenderstatus%60%2C%0A%20%20%60offender_race%60%2C%0A%20%20%60offender_gender%60%2C%0A%20%20%60offender_age%60%2C%0A%20%20%60victim_number%60%2C%0A%20%20%60persontype%60%2C%0A%20%20%60victim_race%60%2C%0A%20%20%60victim_gender%60%2C%0A%20%20%60victim_age%60%2C%0A%20%20%60victim_fatal_status%60%2C%0A%20%20%60hate_crime%60%2C%0A%20%20%60report_type%60/page/filter","Agency RMS","Open Source",364197,NA,NA,"","","LANPD0000","New Orleans",NA,"South","West South Central","new orleans","LA",361802,"city 250,000 thru 499,999",NA,NA,NA,NA,364197,"New Orleans, LA","City","LA","LA"
