"ori","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","Type","city_state","city_state_id","Agency_Type"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2023,11,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2023,12,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,1,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,2,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,3,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,4,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,5,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,6,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,8,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,9,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,10,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,11,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2025,12,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2026,1,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2026,2,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2026,3,"MA","City","Worcester,MA","Worcester,MA,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,8,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,9,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,10,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,11,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,12,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2026,1,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2026,2,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4185000","Kentwood",NA,NA,NA,NA,NA,NA,NA,2026,3,"MI","City","Kentwood,MI","Kentwood,MI,City","City"
"MI4714700","Livingston",NA,NA,NA,NA,NA,NA,NA,2026,3,"MI","County","Livingston,MI","Livingston,MI,County","County"
"MI7017000","Ottawa",NA,NA,NA,NA,NA,NA,NA,2026,2,"MI","County","Ottawa,MI","Ottawa,MI,County","County"
"MI7017000","Ottawa",NA,NA,NA,NA,NA,NA,NA,2026,3,"MI","County","Ottawa,MI","Ottawa,MI,County","County"
"MN0190800","Eagan",NA,NA,NA,NA,NA,NA,NA,2020,8,"MN","City","Eagan,MN","Eagan,MN,City","City"
"MO0953000","Florissant",NA,NA,NA,NA,NA,NA,NA,2025,4,"MO","City","Florissant,MO","Florissant,MO,City","City"
"MO0953000","Florissant",NA,NA,NA,NA,NA,NA,NA,2025,9,"MO","City","Florissant,MO","Florissant,MO,City","City"
"MO0480800","Lee's Summit",NA,NA,NA,NA,NA,NA,NA,2021,3,"MO","City","Lee's Summit,MO","Lee's Summit,MO,City","City"
"MO0922400","St Charles",NA,NA,NA,NA,NA,NA,NA,2025,2,"MO","County","St Charles,MO","St Charles,MO,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,1,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,2,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,3,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,4,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,5,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,6,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,11,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2019,12,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,2,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,3,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,4,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,5,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,6,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,7,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,8,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,9,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,10,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,11,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0290000","Davidson",NA,NA,NA,NA,NA,NA,NA,2024,12,"NC","County","Davidson,NC","Davidson,NC,County","County"
"NC0260100","Fayetteville",NA,NA,NA,NA,NA,NA,NA,2026,1,"NC","City","Fayetteville,NC","Fayetteville,NC,City","City"
"NC0260100","Fayetteville",NA,NA,NA,NA,NA,NA,NA,2026,2,"NC","City","Fayetteville,NC","Fayetteville,NC,City","City"
"NC0260100","Fayetteville",NA,NA,NA,NA,NA,NA,NA,2026,3,"NC","City","Fayetteville,NC","Fayetteville,NC,City","City"
"NC0410200","Greensboro",NA,NA,NA,NA,NA,NA,NA,2025,11,"NC","City","Greensboro,NC","Greensboro,NC,City","City"
"NC0410200","Greensboro",NA,NA,NA,NA,NA,NA,NA,2025,12,"NC","City","Greensboro,NC","Greensboro,NC,City","City"
"NC0410200","Greensboro",NA,NA,NA,NA,NA,NA,NA,2026,1,"NC","City","Greensboro,NC","Greensboro,NC,City","City"
"NC0410200","Greensboro",NA,NA,NA,NA,NA,NA,NA,2026,2,"NC","City","Greensboro,NC","Greensboro,NC,City","City"
"NC0410200","Greensboro",NA,NA,NA,NA,NA,NA,NA,2026,3,"NC","City","Greensboro,NC","Greensboro,NC,City","City"
