"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Dayton",4,8,27,130,125,257,119,2025,7,"OH","Dayton,OH","City","Dayton,OH,City"
"Dearborn Heights",0,0,3,17,5,100,15,2025,7,"MI","Dearborn Heights,MI","City","Dearborn Heights,MI,City"
"Dearborn",0,2,0,17,8,47,18,2025,7,"MI","Dearborn,MI","City","Dearborn,MI,City"
"Decatur",0,5,6,32,35,160,22,2025,7,"IL","Decatur,IL","City","Decatur,IL,City"
"Delaware",0,0,0,7,7,60,6,2025,7,"OH","Delaware,OH","County","Delaware,OH,County"
"Denton",0,0,3,22,46,202,19,2025,7,"TX","Denton,TX","City","Denton,TX,City"
"Denton",0,1,1,6,13,26,5,2025,7,"TX","Denton,TX","County","Denton,TX,County"
"Denver",7,53,96,483,373,1642,463,2025,7,"CO","Denver,CO","City","Denver,CO,City"
"Des Moines",2,4,12,99,62,438,91,2025,7,"IA","Des Moines,IA","City","Des Moines,IA,City"
"Des Plaines",NA,NA,NA,NA,NA,NA,NA,2025,7,"IL","Des Plaines,IL","City","Des Plaines,IL,City"
"Desoto",0,0,3,16,4,50,21,2025,7,"TX","Desoto,TX","City","Desoto,TX,City"
"Detroit",18,49,107,811,406,1221,790,2025,7,"MI","Detroit,MI","City","Detroit,MI,City"
"Douglas",1,2,3,36,19,112,14,2025,7,"CO","Douglas,CO","County","Douglas,CO,County"
"Draper",0,3,1,3,9,37,5,2025,7,"UT","Draper,UT","City","Draper,UT,City"
"Dublin",0,0,1,4,2,19,7,2025,7,"OH","Dublin,OH","City","Dublin,OH,City"
"Dubuque",0,3,0,20,14,73,3,2025,7,"IA","Dubuque,IA","City","Dubuque,IA,City"
"Duluth",0,4,5,7,21,198,12,2025,7,"MN","Duluth,MN","City","Duluth,MN,City"
"Dunwoody",0,0,1,7,9,114,7,2025,7,"GA","Dunwoody,GA","City","Dunwoody,GA,City"
"Durham",4,16,28,75,115,796,139,2025,7,"NC","Durham,NC","City","Durham,NC,City"
"Eagan",0,0,1,4,2,54,2,2025,7,"MN","Eagan,MN","City","Eagan,MN,City"
"East Baton Rouge",0,3,8,40,70,383,33,2025,7,"LA","East Baton Rouge,LA","County","East Baton Rouge,LA,County"
"East Hartford",0,0,0,0,4,53,9,2025,7,"CT","East Hartford,CT","City","East Hartford,CT,City"
"Eau Claire",0,3,1,1,8,90,11,2025,7,"WI","Eau Claire,WI","City","Eau Claire,WI,City"
"Eden Prairie",0,0,0,0,5,70,0,2025,7,"MN","Eden Prairie,MN","City","Eden Prairie,MN,City"
"Edina",1,0,0,2,16,48,11,2025,7,"MN","Edina,MN","City","Edina,MN,City"
"Edinburg",0,3,1,11,10,96,13,2025,7,"TX","Edinburg,TX","City","Edinburg,TX,City"
"El Cajon",0,6,4,34,11,95,12,2025,7,"CA","El Cajon,CA","City","El Cajon,CA,City"
"El Dorado",0,3,0,22,9,66,2,2025,7,"CA","El Dorado,CA","County","El Dorado,CA,County"
"El Monte",0,3,6,23,24,122,23,2025,7,"CA","El Monte,CA","City","El Monte,CA,City"
"El Paso",2,7,2,35,25,120,12,2025,7,"CO","El Paso,CO","County","El Paso,CO,County"
"El Paso",1,23,12,130,58,528,110,2025,7,"TX","El Paso,TX","City","El Paso,TX,City"
"El Paso",0,5,0,21,10,42,7,2025,7,"TX","El Paso,TX","County","El Paso,TX,County"
"Elizabeth",0,3,11,52,13,223,54,2025,7,"NJ","Elizabeth,NJ","City","Elizabeth,NJ,City"
"Elk Grove",0,5,5,23,10,161,14,2025,7,"CA","Elk Grove,CA","City","Elk Grove,CA,City"
"Elkhart",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Elkhart,IN","City","Elkhart,IN,City"
"Elyria",0,1,0,7,5,46,19,2025,7,"OH","Elyria,OH","City","Elyria,OH,City"
"Enid",0,8,0,11,22,75,4,2025,7,"OK","Enid,OK","City","Enid,OK,City"
"Erie",1,3,1,16,17,198,10,2025,7,"PA","Erie,PA","City","Erie,PA,City"
"Escondido",0,5,10,17,20,132,17,2025,7,"CA","Escondido,CA","City","Escondido,CA,City"
"Euclid",0,0,2,3,11,42,14,2025,7,"OH","Euclid,OH","City","Euclid,OH,City"
"Eugene",0,5,10,37,41,291,21,2025,7,"OR","Eugene,OR","City","Eugene,OR,City"
"Euless",0,5,1,1,5,65,5,2025,7,"TX","Euless,TX","City","Euless,TX,City"
"Evanston",NA,NA,NA,NA,NA,NA,NA,2025,7,"IL","Evanston,IL","City","Evanston,IL,City"
"Evansville",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Evansville,IN","City","Evansville,IN,City"
"Everett",0,2,1,4,0,31,9,2025,7,"MA","Everett,MA","City","Everett,MA,City"
"Fairfax",NA,NA,NA,NA,NA,NA,NA,2025,7,"VA","Fairfax,VA","County","Fairfax,VA,County"
"Fairfield",0,3,17,52,14,125,33,2025,7,"CA","Fairfield,CA","City","Fairfield,CA,City"
"Fairfield",0,0,0,0,2,48,12,2025,7,"CT","Fairfield,CT","City","Fairfield,CT,City"
"Fall River",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Fall River,MA","City","Fall River,MA,City"
"Fargo",0,8,10,29,89,319,36,2025,7,"ND","Fargo,ND","City","Fargo,ND,City"
"Farmington Hills",0,4,0,7,3,38,3,2025,7,"MI","Farmington Hills,MI","City","Farmington Hills,MI,City"
"Fayetteville",1,2,22,95,56,430,71,2025,7,"NC","Fayetteville,NC","City","Fayetteville,NC,City"
"Fishers",0,0,1,6,1,27,7,2025,7,"IN","Fishers,IN","City","Fishers,IN,City"
"Flagstaff",NA,NA,NA,NA,NA,NA,NA,2025,7,"AZ","Flagstaff,AZ","City","Flagstaff,AZ,City"
"Florissant",NA,NA,NA,NA,NA,NA,NA,2025,7,"MO","Florissant,MO","City","Florissant,MO,City"
"Flower Mound",0,1,0,1,2,27,2,2025,7,"TX","Flower Mound,TX","City","Flower Mound,TX,City"
"Folsom",0,1,1,6,4,80,5,2025,7,"CA","Folsom,CA","City","Folsom,CA,City"
"Fontana",2,NA,6,NA,32,146,39,2025,7,"CA","Fontana,CA","City","Fontana,CA,City"
"Forsyth",NA,NA,NA,NA,NA,NA,NA,2025,7,"GA","Forsyth,GA","County","Forsyth,GA,County"
"Forsyth",1,0,1,16,22,95,6,2025,7,"NC","Forsyth,NC","County","Forsyth,NC,County"
"Fort Bend",0,9,6,44,77,294,31,2025,7,"TX","Fort Bend,TX","County","Fort Bend,TX,County"
"Fort Collins",0,2,1,32,27,176,22,2025,7,"CO","Fort Collins,CO","City","Fort Collins,CO,City"
"Fort Smith",1,6,3,74,50,186,10,2025,7,"AR","Fort Smith,AR","City","Fort Smith,AR,City"
"Fort Wayne",4,12,13,50,39,359,30,2025,7,"IN","Fort Wayne,IN","City","Fort Wayne,IN,City"
"Fort Worth",6,32,55,257,222,1297,311,2025,7,"TX","Fort Worth,TX","City","Fort Worth,TX,City"
"Fountain Valley",0,2,5,1,9,60,8,2025,7,"CA","Fountain Valley,CA","City","Fountain Valley,CA,City"
"Framingham",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Framingham,MA","City","Framingham,MA,City"
"Franklin",0,2,1,6,5,51,7,2025,7,"TN","Franklin,TN","City","Franklin,TN,City"
"Fremont",NA,NA,NA,NA,NA,NA,NA,2025,3,"CA","Fremont,CA","City","Fremont,CA,City"
"Fresno",1,16,67,262,168,823,176,2025,7,"CA","Fresno,CA","City","Fresno,CA,City"
"Frisco",1,3,5,9,11,144,6,2025,7,"TX","Frisco,TX","City","Frisco,TX,City"
"Fullerton",0,7,8,36,29,123,13,2025,7,"CA","Fullerton,CA","City","Fullerton,CA,City"
"Galveston",1,7,10,16,7,79,14,2025,7,"TX","Galveston,TX","City","Galveston,TX,City"
"Gardena",0,3,2,25,16,83,43,2025,7,"CA","Gardena,CA","City","Gardena,CA,City"
"Garland",0,6,11,17,37,253,72,2025,7,"TX","Garland,TX","City","Garland,TX,City"
"Gastonia",0,3,8,42,35,127,22,2025,7,"NC","Gastonia,NC","City","Gastonia,NC,City"
"Georgetown",0,6,0,7,9,67,6,2025,7,"TX","Georgetown,TX","City","Georgetown,TX,City"
"Gilbert",0,7,3,10,44,216,18,2025,7,"AZ","Gilbert,AZ","City","Gilbert,AZ,City"
"Gilroy",0,3,1,21,4,63,14,2025,7,"CA","Gilroy,CA","City","Gilroy,CA,City"
"Glendale",NA,NA,NA,NA,NA,NA,NA,2025,7,"AZ","Glendale,AZ","City","Glendale,AZ,City"
"Glendale",0,1,13,23,27,230,19,2025,7,"CA","Glendale,CA","City","Glendale,CA,City"
"Goodyear",0,1,5,21,11,106,18,2025,7,"AZ","Goodyear,AZ","City","Goodyear,AZ,City"
"Grand Forks",0,1,3,5,5,94,10,2025,7,"ND","Grand Forks,ND","City","Grand Forks,ND,City"
"Grand Island",0,0,0,13,12,61,7,2025,7,"NE","Grand Island,NE","City","Grand Island,NE,City"
"Grand Junction",0,3,2,22,13,132,9,2025,7,"CO","Grand Junction,CO","City","Grand Junction,CO,City"
"Grand Prairie",0,4,5,28,20,198,29,2025,7,"TX","Grand Prairie,TX","City","Grand Prairie,TX,City"
"Grand Rapids",0,13,16,124,41,422,80,2025,7,"MI","Grand Rapids,MI","City","Grand Rapids,MI,City"
"Grapevine",0,1,3,12,6,57,5,2025,7,"TX","Grapevine,TX","City","Grapevine,TX,City"
"Great Falls",0,0,2,23,24,190,15,2025,7,"MT","Great Falls,MT","City","Great Falls,MT,City"
"Greeley",3,1,3,35,25,166,16,2025,7,"CO","Greeley,CO","City","Greeley,CO,City"
