"ORI.Number","ORI.9.Digit","State","Agency.Name","Population","Year","Month","Murder","Rape","Robbery","Agg.Assault","Burglary","Larceny","MVT","Arson","City_viz","State_viz","City","samp","state_name","ucr_agency_name","state_ucr_link","Date"
NA,NA,"texas","GIDDINGS PD",NA,2022,10,0,0,0,0,2,6,1,0,"Giddings","Texas","giddings",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CENTER PD",NA,2022,10,0,0,0,0,2,4,1,0,"Center","Texas","center",1,NA,NA,NA,2022-10-01
NA,NA,"texas","NASSAU BAY PD",NA,2022,10,0,0,0,1,2,4,1,0,"Nassau bay","Texas","nassau bay",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MULESHOE PD",NA,2022,10,0,0,0,0,1,0,1,0,"Muleshoe","Texas","muleshoe",1,NA,NA,NA,2022-10-01
NA,NA,"texas","TERRELL HILLS PD",NA,2022,10,0,0,0,0,2,0,0,0,"Terrell hills","Texas","terrell hills",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MINEOLA PD",NA,2022,10,0,1,0,0,0,2,0,0,"Mineola","Texas","mineola",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BRADY PD",NA,2022,10,0,0,0,1,0,4,0,0,"Brady","Texas","brady",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GILMER PD",NA,2022,10,0,0,0,1,2,7,0,0,"Gilmer","Texas","gilmer",1,NA,NA,NA,2022-10-01
NA,NA,"texas","ARGYLE PD",NA,2022,10,0,0,0,0,0,2,0,0,"Argyle","Texas","argyle",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PILOT POINT PD",NA,2022,10,0,0,0,0,0,2,1,0,"Pilot point","Texas","pilot point",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JIM HOGG CO SO",NA,2022,10,0,0,0,1,4,1,0,0,"Jim hogg co so","Texas","jim hogg co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MORGANS POINT RESORT PD",NA,2022,10,0,0,0,0,0,0,1,0,"Morgans point resort","Texas","morgans point resort",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FALFURRIAS PD",NA,2022,10,0,0,0,3,0,1,0,0,"Falfurrias","Texas","falfurrias",1,NA,NA,NA,2022-10-01
NA,NA,"texas","RICHWOOD PD",NA,2022,10,0,0,0,0,0,0,0,0,"Richwood","Texas","richwood",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JOSEPHINE PD",NA,2022,10,0,0,0,0,0,0,0,0,"Josephine","Texas","josephine",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JACK CO SO",NA,2022,10,0,0,0,0,0,3,0,0,"Jack co so","Texas","jack co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HORSESHOE BAY PD",NA,2022,10,0,0,0,0,0,1,0,0,"Horseshoe bay","Texas","horseshoe bay",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CRANDALL PD",NA,2022,10,0,0,0,0,6,4,0,0,"Crandall","Texas","crandall",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MADISONVILLE PD",NA,2022,10,0,1,0,0,0,3,0,0,"Madisonville","Texas","madisonville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LA JOYA PD",NA,2022,10,0,0,0,1,4,0,0,0,"La joya","Texas","la joya",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GRAY CO SO",NA,2022,10,0,0,0,0,0,1,0,0,"Gray co so","Texas","gray co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LAKE WORTH PD",NA,2022,10,0,0,0,6,5,28,3,0,"Lake worth","Texas","lake worth",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MEADOWS PLACE PD",NA,2022,10,0,0,0,1,0,9,0,0,"Meadows place","Texas","meadows place",1,NA,NA,NA,2022-10-01
NA,NA,"texas","NEW BOSTON PD",NA,2022,10,0,0,1,4,2,12,2,0,"New boston","Texas","new boston",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MILLS CO SO",NA,2022,10,0,0,0,0,0,1,0,0,"Mills co so","Texas","mills co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HEARNE PD",NA,2022,10,0,0,0,2,1,0,0,0,"Hearne","Texas","hearne",1,NA,NA,NA,2022-10-01
NA,NA,"texas","TULIA PD",NA,2022,10,0,0,0,1,1,6,1,0,"Tulia","Texas","tulia",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DEVINE PD",NA,2022,10,0,0,0,0,1,10,1,0,"Devine","Texas","devine",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DIBOLL PD",NA,2022,10,0,0,0,2,1,0,0,0,"Diboll","Texas","diboll",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LA GRANGE PD",NA,2022,10,0,0,0,0,3,9,0,0,"La grange","Texas","la grange",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GARDEN RIDGE PD",NA,2022,10,0,0,0,0,6,21,0,0,"Garden ridge","Texas","garden ridge",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PITTSBURG PD",NA,2022,10,0,0,0,0,0,4,1,0,"Pittsburg","Texas","pittsburg",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PALACIOS PD",NA,2022,10,0,0,0,1,1,3,0,1,"Palacios","Texas","palacios",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CANTON PD",NA,2022,10,0,0,0,0,2,9,0,0,"Canton","Texas","canton",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MATHIS PD",NA,2022,10,0,0,2,1,9,4,1,0,"Mathis","Texas","mathis",1,NA,NA,NA,2022-10-01
NA,NA,"texas","OVILLA PD",NA,2022,10,0,0,0,0,0,1,0,0,"Ovilla","Texas","ovilla",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DENVER CITY PD",NA,2022,10,0,0,0,0,1,1,0,1,"Denver city","Texas","denver city",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JACKSBORO PD",NA,2022,10,0,0,0,0,0,1,0,1,"Jacksboro","Texas","jacksboro",1,NA,NA,NA,2022-10-01
NA,NA,"texas","COMANCHE PD",NA,2022,10,0,0,0,0,1,2,0,0,"Comanche","Texas","comanche",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CALDWELL PD",NA,2022,10,0,0,0,0,0,0,1,0,"Caldwell","Texas","caldwell",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SPRING VALLEY VILLAGE PD",NA,2022,10,0,0,0,2,0,17,1,0,"Spring valley village","Texas","spring valley village",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DIMMITT PD",NA,2022,10,0,0,0,0,0,0,0,0,"Dimmitt","Texas","dimmitt",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JOURDANTON PD",NA,2022,10,0,0,0,3,0,1,2,0,"Jourdanton","Texas","jourdanton",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SMITHVILLE PD",NA,2022,10,0,0,0,1,0,3,1,0,"Smithville","Texas","smithville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FRIONA PD",NA,2022,10,0,0,0,0,1,0,0,0,"Friona","Texas","friona",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BELLVILLE PD",NA,2022,10,0,0,0,0,0,0,0,0,"Bellville","Texas","bellville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BULLARD PD",NA,2022,10,0,0,0,1,1,2,0,0,"Bullard","Texas","bullard",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HAMILTON CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Hamilton co so","Texas","hamilton co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CLYDE PD",NA,2022,10,0,0,0,0,0,1,0,0,"Clyde","Texas","clyde",1,NA,NA,NA,2022-10-01
NA,NA,"texas","STEPHENS CO SO",NA,2022,10,0,0,0,1,0,3,0,0,"Stephens co so","Texas","stephens co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FARMERSVILLE PD",NA,2022,10,0,0,0,2,0,3,0,0,"Farmersville","Texas","farmersville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WILLS POINT PD",NA,2022,10,0,0,0,0,0,1,0,0,"Wills point","Texas","wills point",1,NA,NA,NA,2022-10-01
NA,NA,"texas","KRUGERVILLE PD",NA,2022,10,0,0,0,0,0,0,0,0,"Krugerville","Texas","krugerville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MASON CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Mason co so","Texas","mason co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CASTLE HILLS PD",NA,2022,10,0,0,1,2,1,14,3,0,"Castle hills","Texas","castle hills",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CISCO PD",NA,2022,10,0,0,0,2,2,2,1,0,"Cisco","Texas","cisco",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SULLIVAN CITY PD",NA,2022,10,0,0,0,1,0,2,1,0,"Sullivan city","Texas","sullivan city",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FISHER CO SO",NA,2022,10,0,0,0,0,1,1,0,0,"Fisher co so","Texas","fisher co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","COCKRELL HILL PD",NA,2022,10,0,0,0,2,1,3,3,0,"Cockrell hill","Texas","cockrell hill",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SHENANDOAH PD",NA,2022,10,0,0,0,0,1,20,3,0,"Shenandoah","Texas","shenandoah",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LAGUNA VISTA PD",NA,2022,10,0,1,0,0,0,0,0,0,"Laguna vista","Texas","laguna vista",1,NA,NA,NA,2022-10-01
NA,NA,"texas","ANTHONY PD",NA,2022,10,0,0,1,0,0,3,1,0,"Anthony","Texas","anthony",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HOWE PD",NA,2022,10,0,0,0,0,0,1,1,0,"Howe","Texas","howe",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GROESBECK PD",NA,2022,10,0,0,0,0,0,2,0,0,"Groesbeck","Texas","groesbeck",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SPRINGTOWN PD",NA,2022,10,0,0,0,0,0,3,0,0,"Springtown","Texas","springtown",1,NA,NA,NA,2022-10-01
NA,NA,"texas","EASTLAND PD",NA,2022,10,0,0,0,0,0,0,0,0,"Eastland","Texas","eastland",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WARD CO SO",NA,2022,10,0,0,0,5,1,9,0,0,"Ward co so","Texas","ward co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DAWSON CO SO",NA,2022,10,0,0,0,0,3,1,0,0,"Dawson co so","Texas","dawson co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SHAVANO PARK PD",NA,2022,10,0,0,0,0,0,6,2,0,"Shavano park","Texas","shavano park",1,NA,NA,NA,2022-10-01
NA,NA,"texas","COLUMBUS PD",NA,2022,10,0,0,0,0,0,6,0,0,"Columbus","Texas","columbus",1,NA,NA,NA,2022-10-01
NA,NA,"texas","KENEDY PD",NA,2022,10,0,0,1,0,4,2,0,0,"Kenedy","Texas","kenedy",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WEST COLUMBIA PD",NA,2022,10,0,0,0,1,0,2,0,0,"West columbia","Texas","west columbia",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WINNSBORO PD",NA,2022,10,0,0,0,1,1,5,1,0,"Winnsboro","Texas","winnsboro",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BALLINGER PD",NA,2022,10,0,0,0,2,11,3,0,0,"Ballinger","Texas","ballinger",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CADDO MILLS PD",NA,2022,10,0,0,0,0,1,1,0,0,"Caddo mills","Texas","caddo mills",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SWEENY PD",NA,2022,10,0,0,0,0,0,3,1,0,"Sweeny","Texas","sweeny",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CHANDLER PD",NA,2022,10,0,1,0,0,2,2,0,0,"Chandler","Texas","chandler",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CLIFTON PD",NA,2022,10,0,0,0,1,1,0,0,0,"Clifton","Texas","clifton",1,NA,NA,NA,2022-10-01
NA,NA,"texas","TEAGUE PD",NA,2022,10,0,0,0,0,0,1,1,0,"Teague","Texas","teague",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CRANE PD",NA,2022,10,0,0,0,0,0,0,0,0,"Crane","Texas","crane",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DUBLIN PD",NA,2022,10,0,0,0,0,2,0,2,0,"Dublin","Texas","dublin",1,NA,NA,NA,2022-10-01
NA,NA,"texas","RENO PD (LAMAR CO)",NA,2022,10,0,0,0,0,0,0,0,0,"Reno  (lamar co)","Texas","reno  (lamar co)",1,NA,NA,NA,2022-10-01
NA,NA,"texas","RENO PD (PARKER CO)",NA,2022,10,0,0,0,0,1,1,0,0,"Reno  (parker co)","Texas","reno  (parker co)",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WEST ORANGE PD",NA,2022,10,0,0,0,5,2,4,0,0,"West orange","Texas","west orange",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CARSON CO SO",NA,2022,10,0,0,0,0,0,2,1,0,"Carson co so","Texas","carson co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LLANO PD",NA,2022,10,0,0,0,0,0,1,0,0,"Llano","Texas","llano",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HUDSPETH CO SO",NA,2022,10,0,0,0,0,1,0,0,0,"Hudspeth co so","Texas","hudspeth co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CONCHO CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Concho co so","Texas","concho co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","COKE CO SO",NA,2022,10,0,0,0,0,0,2,0,0,"Coke co so","Texas","coke co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SHACKELFORD CO SO",NA,2022,10,0,0,0,0,1,0,0,0,"Shackelford co so","Texas","shackelford co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DILLEY PD",NA,2022,10,0,0,0,0,1,1,0,0,"Dilley","Texas","dilley",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DONLEY CO SO",NA,2022,10,0,0,0,0,1,1,0,0,"Donley co so","Texas","donley co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PORT ARANSAS PD",NA,2022,10,0,1,0,6,2,11,1,1,"Port aransas","Texas","port aransas",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LAMB CO SO",NA,2022,10,0,0,0,0,1,2,0,0,"Lamb co so","Texas","lamb co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CASTRO CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Castro co so","Texas","castro co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","KARNES CITY PD",NA,2022,10,0,0,0,1,0,3,0,0,"Karnes city","Texas","karnes city",1,NA,NA,NA,2022-10-01
NA,NA,"texas","YOAKUM CO SO",NA,2022,10,0,0,0,0,0,4,1,0,"Yoakum co so","Texas","yoakum co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GRAND SALINE PD",NA,2022,10,0,0,0,0,0,2,0,0,"Grand saline","Texas","grand saline",1,NA,NA,NA,2022-10-01
NA,NA,"texas","ONALASKA PD",NA,2022,10,0,0,0,1,0,1,0,0,"Onalaska","Texas","onalaska",1,NA,NA,NA,2022-10-01
NA,NA,"texas","ZAVALA CO SO",NA,2022,10,0,0,0,0,1,0,1,0,"Zavala co so","Texas","zavala co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WEST LAKE HILLS PD",NA,2022,10,0,0,0,0,0,5,0,0,"West lake hills","Texas","west lake hills",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SAN SABA PD",NA,2022,10,0,0,0,1,3,2,0,0,"San saba","Texas","san saba",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HEMPHILL CO SO",NA,2022,10,0,0,0,1,0,1,0,0,"Hemphill co so","Texas","hemphill co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","EARLY PD",NA,2022,10,0,0,0,2,0,1,0,0,"Early","Texas","early",1,NA,NA,NA,2022-10-01
NA,NA,"texas","RUNNELS CO SO",NA,2022,10,0,1,0,1,0,0,0,0,"Runnels co so","Texas","runnels co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WHEELER CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Wheeler co so","Texas","wheeler co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","REAGAN CO SO",NA,2022,10,0,0,0,0,1,3,0,0,"Reagan co so","Texas","reagan co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HOLLYWOOD PARK PD",NA,2022,10,0,0,0,3,0,0,0,0,"Hollywood park","Texas","hollywood park",1,NA,NA,NA,2022-10-01
NA,NA,"texas","COMBES PD",NA,2022,10,0,0,0,2,1,4,0,0,"Combes","Texas","combes",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CACTUS PD",NA,2022,10,0,0,0,0,0,2,0,0,"Cactus","Texas","cactus",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DOUBLE OAK PD",NA,2022,10,0,0,0,0,2,1,0,0,"Double oak","Texas","double oak",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CASTROVILLE PD",NA,2022,10,0,0,0,0,3,6,1,0,"Castroville","Texas","castroville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","CROCKETT CO SO",NA,2022,10,0,0,0,1,2,2,1,0,"Crockett co so","Texas","crockett co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","NEEDVILLE PD",NA,2022,10,0,0,0,0,0,1,0,0,"Needville","Texas","needville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LYTLE PD",NA,2022,10,0,0,0,0,82,9,1,1,"Lytle","Texas","lytle",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HASKELL PD",NA,2022,10,0,0,0,1,0,1,3,0,"Haskell","Texas","haskell",1,NA,NA,NA,2022-10-01
NA,NA,"texas","OLNEY PD",NA,2022,10,0,0,0,1,0,3,0,0,"Olney","Texas","olney",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HARDEMAN CO SO",NA,2022,10,0,0,0,1,1,0,0,0,"Hardeman co so","Texas","hardeman co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","OAK RIDGE NORTH PD",NA,2022,10,0,0,0,1,1,3,0,0,"Oak ridge north","Texas","oak ridge north",1,NA,NA,NA,2022-10-01
NA,NA,"texas","STAMFORD PD",NA,2022,10,0,0,0,0,2,1,3,0,"Stamford","Texas","stamford",1,NA,NA,NA,2022-10-01
NA,NA,"texas","POTEET PD",NA,2022,10,0,0,0,1,1,1,1,0,"Poteet","Texas","poteet",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FAIRFIELD PD",NA,2022,10,0,0,0,1,3,3,0,0,"Fairfield","Texas","fairfield",1,NA,NA,NA,2022-10-01
NA,NA,"texas","REAL CO SO",NA,2022,10,0,0,0,0,0,2,0,0,"Real co so","Texas","real co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SHALLOWATER PD",NA,2022,10,0,0,0,0,0,2,1,0,"Shallowater","Texas","shallowater",1,NA,NA,NA,2022-10-01
NA,NA,"texas","NOLAN CO SO",NA,2022,10,0,0,0,0,0,1,0,0,"Nolan co so","Texas","nolan co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","TERRY CO SO",NA,2022,10,0,0,0,0,4,3,0,0,"Terry co so","Texas","terry co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MAGNOLIA PD",NA,2022,10,0,0,0,0,0,2,0,0,"Magnolia","Texas","magnolia",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FERRIS PD",NA,2022,10,0,0,0,2,2,2,1,0,"Ferris","Texas","ferris",1,NA,NA,NA,2022-10-01
NA,NA,"texas","RANCHO VIEJO PD",NA,2022,10,0,0,0,0,1,0,0,0,"Rancho viejo","Texas","rancho viejo",1,NA,NA,NA,2022-10-01
NA,NA,"texas","REFUGIO PD",NA,2022,10,0,0,0,1,1,0,0,0,"Refugio","Texas","refugio",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HAMILTON PD",NA,2022,10,0,2,0,0,2,2,0,0,"Hamilton","Texas","hamilton",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WALLER PD",NA,2022,10,0,0,0,2,1,0,2,0,"Waller","Texas","waller",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LIPSCOMB CO SO",NA,2022,10,0,0,0,0,1,0,0,0,"Lipscomb co so","Texas","lipscomb co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","VAN PD",NA,2022,10,0,0,0,0,0,1,0,0,"Van","Texas","van",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BRAZORIA PD",NA,2022,10,0,1,0,1,0,5,0,0,"Brazoria","Texas","brazoria",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HALLETTSVILLE PD",NA,2022,10,0,0,0,0,0,2,0,0,"Hallettsville","Texas","hallettsville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","LYNN CO SO",NA,2022,10,0,0,0,1,0,2,0,1,"Lynn co so","Texas","lynn co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WILBARGER CO SO",NA,2022,10,0,0,0,1,1,1,0,0,"Wilbarger co so","Texas","wilbarger co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SCHULENBURG PD",NA,2022,10,0,0,0,0,0,3,0,0,"Schulenburg","Texas","schulenburg",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BALCONES HEIGHTS PD",NA,2022,10,0,0,1,6,2,14,5,1,"Balcones heights","Texas","balcones heights",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MONTGOMERY PD",NA,2022,10,0,0,0,0,0,7,0,0,"Montgomery","Texas","montgomery",1,NA,NA,NA,2022-10-01
NA,NA,"texas","REFUGIO CO SO",NA,2022,10,0,0,0,0,0,0,2,0,"Refugio co so","Texas","refugio co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","FLOYDADA PD",NA,2022,10,0,0,0,2,2,2,0,0,"Floydada","Texas","floydada",1,NA,NA,NA,2022-10-01
NA,NA,"texas","STANTON PD",NA,2022,10,0,0,0,1,0,1,0,0,"Stanton","Texas","stanton",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PARMER CO SO",NA,2022,10,0,0,0,1,3,0,0,0,"Parmer co so","Texas","parmer co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WESTWORTH VILLAGE PD",NA,2022,10,0,0,1,2,1,4,0,0,"Westworth village","Texas","westworth village",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PALMHURST PD",NA,2022,10,0,0,0,0,0,6,0,0,"Palmhurst","Texas","palmhurst",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SEYMOUR PD",NA,2022,10,0,0,0,0,0,0,1,0,"Seymour","Texas","seymour",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WEST PD",NA,2022,10,0,0,0,0,1,0,0,0,"West","Texas","west",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HUDSON OAKS PD",NA,2022,10,0,0,0,3,0,6,3,0,"Hudson oaks","Texas","hudson oaks",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MCCULLOCH CO SO",NA,2022,10,0,0,0,5,0,0,2,0,"Mcculloch co so","Texas","mcculloch co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JUNCTION PD",NA,2022,10,0,0,0,0,0,0,0,0,"Junction","Texas","junction",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MARTIN CO SO",NA,2022,10,0,0,0,0,0,8,0,0,"Martin co so","Texas","martin co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DAINGERFIELD PD",NA,2022,10,0,0,0,1,1,4,0,0,"Daingerfield","Texas","daingerfield",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HOOKS PD",NA,2022,10,0,0,0,1,0,1,0,0,"Hooks","Texas","hooks",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PALMER PD",NA,2022,10,0,0,0,0,1,0,0,0,"Palmer","Texas","palmer",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JONESTOWN PD",NA,2022,10,0,1,0,0,1,2,1,0,"Jonestown","Texas","jonestown",1,NA,NA,NA,2022-10-01
NA,NA,"texas","MOUNT VERNON PD",NA,2022,10,0,0,0,0,0,1,0,0,"Mount vernon","Texas","mount vernon",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PANTEGO PD",NA,2022,10,0,0,0,0,1,4,3,0,"Pantego","Texas","pantego",1,NA,NA,NA,2022-10-01
NA,NA,"texas","COCHRAN CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Cochran co so","Texas","cochran co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","WOODVILLE PD",NA,2022,10,0,0,0,0,1,0,0,0,"Woodville","Texas","woodville",1,NA,NA,NA,2022-10-01
NA,NA,"texas","JARRELL PD",NA,2022,10,0,0,0,0,0,1,0,0,"Jarrell","Texas","jarrell",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GUNTER PD",NA,2022,10,0,0,0,0,0,1,0,0,"Gunter","Texas","gunter",1,NA,NA,NA,2022-10-01
NA,NA,"texas","SCHLEICHER CO SO",NA,2022,10,0,0,0,0,1,0,0,0,"Schleicher co so","Texas","schleicher co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","TAHOKA PD",NA,2022,10,0,0,0,1,0,2,0,0,"Tahoka","Texas","tahoka",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PONDER PD",NA,2022,10,0,1,0,1,0,0,0,0,"Ponder","Texas","ponder",1,NA,NA,NA,2022-10-01
NA,NA,"texas","PELICAN BAY PD",NA,2022,10,0,0,0,0,0,0,0,0,"Pelican bay","Texas","pelican bay",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HASKELL CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Haskell co so","Texas","haskell co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DE LEON PD",NA,2022,10,0,0,0,0,4,1,0,0,"De leon","Texas","de leon",1,NA,NA,NA,2022-10-01
NA,NA,"texas","HEDWIG VILLAGE PD",NA,2022,10,0,0,0,0,0,14,1,0,"Hedwig village","Texas","hedwig village",1,NA,NA,NA,2022-10-01
NA,NA,"texas","OVERTON PD",NA,2022,10,0,0,0,0,0,2,0,0,"Overton","Texas","overton",1,NA,NA,NA,2022-10-01
NA,NA,"texas","RANGER PD",NA,2022,10,0,0,0,0,0,0,0,0,"Ranger","Texas","ranger",1,NA,NA,NA,2022-10-01
NA,NA,"texas","ELECTRA PD",NA,2022,10,0,2,0,0,0,0,0,0,"Electra","Texas","electra",1,NA,NA,NA,2022-10-01
NA,NA,"texas","ARCOLA PD",NA,2022,10,0,0,1,1,0,0,1,0,"Arcola","Texas","arcola",1,NA,NA,NA,2022-10-01
NA,NA,"texas","DALWORTHINGTON GARDENS PD",NA,2022,10,0,0,0,0,0,1,0,0,"Dalworthington gardens","Texas","dalworthington gardens",1,NA,NA,NA,2022-10-01
NA,NA,"texas","BROOKS CO SO",NA,2022,10,0,0,0,0,0,0,0,0,"Brooks co so","Texas","brooks co so",1,NA,NA,NA,2022-10-01
NA,NA,"texas","GODLEY PD",NA,2022,10,0,0,0,0,1,1,0,0,"Godley","Texas","godley",1,NA,NA,NA,2022-10-01
NA,NA,"texas","TOOL PD",NA,2022,10,0,0,0,1,0,1,0,0,"Tool","Texas","tool",1,NA,NA,NA,2022-10-01
