"city_state","date"
"Riverside, CA","dec_24"
"Roanoke, VA","dec_24"
"Rochester, MN","dec_24"
"Rochester, NY","dec_24"
"Rockford, IL","dec_24"
"Rockwall, TX","dec_24"
"Round Rock, TX","dec_24"
"Rowlett, TX","dec_24"
"Royal Oak, MI","dec_24"
"Salt Lake City, UT","dec_24"
"San Angelo, TX","dec_24"
"San Antonio, TX","dec_24"
"San Bernardino, CA","dec_24"
"San Diego, CA","dec_24"
"San Francisco, CA","dec_24"
"San Jose, CA","dec_24"
"San Marcos, TX","dec_24"
"Schaumburg, IL","dec_24"
"Scottsdale, AZ","dec_24"
"Scranton, PA","dec_24"
"Seattle, WA","dec_24"
"Shelby Township, MI","dec_24"
"Sioux Falls, SD","dec_24"
"Skokie, IL","dec_24"
"Smyrna, TN","dec_24"
"Somerville, MA","dec_24"
"South Bend, IN","dec_24"
"Southaven, MS","dec_24"
"Southfield, MI","dec_24"
"Sparks, NV","dec_24"
"Spokane, WA","dec_24"
"Spring Hill, TN","dec_24"
"Springfield, IL","dec_24"
"Springfield, MA","dec_24"
"Springfield, OH","dec_24"
"St Charles, MO","dec_24"
"St Joseph, MO","dec_24"
"St Louis, MO","dec_24"
"St Peters, MO","dec_24"
"St. Clair Shores, MI","dec_24"
"St. Cloud, MN","dec_24"
"St. Paul, MN","dec_24"
"Stamford, CT","dec_24"
"State College, PA","dec_24"
"Sterling Heights, MI","dec_24"
"Stratford, CT","dec_24"
"Suffolk, VA","dec_24"
"Sugar Land, TX","dec_24"
"Surprise, AZ","dec_24"
"Tacoma, WA","dec_24"
"Taunton, MA","dec_24"
"Taylor, MI","dec_24"
"Tempe, AZ","dec_24"
"Temple, TX","dec_24"
"Texas City, TX","dec_24"
"Thornton, CO","dec_24"
"Tinley Park, IL","dec_24"
"Tracy, CA","dec_24"
"Troy, MI","dec_24"
"Tucson, AZ","dec_24"
"Twin Falls, ID","dec_24"
"Tyler, TX","dec_24"
"Upper Darby, PA","dec_24"
"Vallejo, CA","dec_24"
"Victoria, TX","dec_24"
"Virginia Beach, VA","dec_24"
"Waco, TX","dec_24"
"Waltham, MA","dec_24"
"Warren, MI","dec_24"
"Warwick, RI","dec_24"
"Washington, DC","dec_24"
"Waterbury, CT","dec_24"
"Waterford Township, MI","dec_24"
"West Bloomfield Township, MI","dec_24"
"West Chester Township, OH","dec_24"
"West Hartford, CT","dec_24"
"West Haven, CT","dec_24"
"Westland, MI","dec_24"
"Wichita Falls, TX","dec_24"
"Woodbury, MN","dec_24"
"Wylie, TX","dec_24"
"Wyoming, MI","dec_24"
"York, PA","dec_24"
"Yuma, AZ","dec_24"
