"city_state","date"
"Rockwall,TX","dec_25"
"Round Rock,TX","dec_25"
"Rowlett,TX","dec_25"
"Rutherford,TN","dec_25"
"Sacramento,CA","dec_25"
"Salem,OR","dec_25"
"Salt Lake City,UT","dec_25"
"San Angelo,TX","dec_25"
"San Antonio,TX","dec_25"
"San Diego,CA","dec_25"
"San Diego,CA","dec_25"
"San Francisco,CA","dec_25"
"San Jose,CA","dec_25"
"San Marcos,TX","dec_25"
"Santa Fe,NM","dec_25"
"Schaumburg,IL","dec_25"
"Scranton,PA","dec_25"
"Seattle,WA","dec_25"
"Shelby,TN","dec_25"
"Sioux Falls,SD","dec_25"
"Skokie,IL","dec_25"
"Smith,TX","dec_25"
"Smyrna,TN","dec_25"
"Sonoma,CA","dec_25"
"South Bend,IN","dec_25"
"Southaven,MS","dec_25"
"Spokane,WA","dec_25"
"Spring Hill,TN","dec_25"
"Springfield,IL","dec_25"
"St Joseph,MO","dec_25"
"St Louis,MO","dec_25"
"St Louis,MO","dec_25"
"St Peters,MO","dec_25"
"St. Cloud,MN","dec_25"
"St. Paul,MN","dec_25"
"Stamford,CT","dec_25"
"State College,PA","dec_25"
"Stockton,CA","dec_25"
"Stratford,CT","dec_25"
"Tacoma,WA","dec_25"
"Tempe,AZ","dec_25"
"Thornton,CO","dec_25"
"Tigard,OR","dec_25"
"Tinley Park,IL","dec_25"
"Tracy,CA","dec_25"
"Travis,TX","dec_25"
"Tucson,AZ","dec_25"
"Tyler,TX","dec_25"
"Upper Darby,PA","dec_25"
"Victoria,TX","dec_25"
"Waco,TX","dec_25"
"Wake Forest,NC","dec_25"
"Wake,NC","dec_25"
"Washington,DC","dec_25"
"Washington,OR","dec_25"
"Washoe,NV","dec_25"
"Waterbury,CT","dec_25"
"Waukesha,WI","dec_25"
"West Hartford,CT","dec_25"
"West Haven,CT","dec_25"
"West Jordan,UT","dec_25"
"Wichita Falls,TX","dec_25"
"Will,IL","dec_25"
"Williamson,TX","dec_25"
"Wilmington,NC","dec_25"
"Winston-Salem,NC","dec_25"
"Woodbury,MN","dec_25"
"Wright,MN","dec_25"
"Wylie,TX","dec_25"
"Yuma,AZ","dec_25"
